,vehicle_speed,steering,throttle,left_signal,right_signal,signal
25,33.26,1.2999999999997272,105,0,0,0
26,33.8,-2.0,45,0,0,0
27,33.84,-4.900000000000091,48,0,0,0
28,33.99,-5.0,29,0,0,0
29,34.12,-4.100000000000364,19,0,0,0
30,33.85,-1.7000000000002728,32,0,0,0
31,34.0,-1.7000000000002728,22,0,0,0
32,34.09,6.5,19,0,1,2
33,33.87,14.099999999999909,32,0,1,2
34,33.94,8.199999999999818,35,0,0,0
35,34.01,1.699999999999818,29,0,0,0
36,34.02,-19.700000000000273,39,0,0,0
37,34.01,-40.5,47,0,0,0
38,34.25,-49.80000000000018,34,0,0,0
0,13.34,41.0,0,0,0,0
1,11.55,16.699999999999818,0,0,0,0
2,9.64,4.399999999999636,0,0,0,0
3,7.92,-11.600000000000364,0,0,0,0
4,6.3500000000000005,-35.100000000000364,0,0,0,0
5,6.21,-43.600000000000364,0,0,0,0
6,6.48,-41.100000000000364,0,0,0,0
7,6.78,-18.800000000000182,58,0,0,0
8,7.67,-1.400000000000091,161,0,0,0
9,9.56,0.29999999999972715,143,0,0,0
10,11.08,0.29999999999972715,9,0,0,0
11,11.52,-6.700000000000273,131,0,0,0
12,12.8,-5.900000000000091,61,0,0,0
13,13.58,-5.0,0,0,0,0
14,13.46,-4.200000000000273,37,0,0,0
15,13.98,-3.600000000000364,268,0,0,0
16,16.26,-2.300000000000182,334,0,0,0
17,19.19,0.3999999999996362,296,0,0,0
18,21.59,5.599999999999909,268,0,0,0
19,23.62,7.0,262,0,0,0
20,25.63,7.099999999999909,255,0,0,0
21,27.52,7.0,237,0,0,0
22,29.13,4.599999999999909,229,0,0,0
23,30.61,3.299999999999727,215,0,0,0
24,32.07,2.699999999999818,185,0,0,0
25,33.26,1.2999999999997272,105,0,0,0
26,33.8,-2.0,45,0,0,0
27,33.84,-4.900000000000091,48,0,0,0
28,33.99,-5.0,29,0,0,0
29,34.12,-4.100000000000364,19,0,0,0
30,33.85,-1.7000000000002728,32,0,0,0
31,34.0,-1.7000000000002728,22,0,0,0
32,34.09,6.5,19,0,1,2
33,33.87,14.099999999999909,32,0,1,2
34,33.94,8.199999999999818,35,0,0,0
35,34.01,1.699999999999818,29,0,0,0
36,34.02,-19.700000000000273,39,0,0,0
37,34.01,-40.5,47,0,0,0
38,34.25,-49.80000000000018,34,0,0,0
0,8.42,-5.799999999999727,337,0,0,0
1,11.03,-3.299999999999727,350,0,0,0
2,13.58,-1.599999999999909,381,0,0,0
3,16.18,3.900000000000091,338,0,0,0
4,18.57,4.400000000000091,366,0,0,0
5,20.85,3.600000000000364,322,0,0,0
6,22.86,3.600000000000364,123,0,0,0
7,22.79,-8.0,226,0,0,0
8,23.6,-7.599999999999909,348,0,0,0
9,25.310000000000002,-2.199999999999818,361,0,0,0
10,27.240000000000002,-2.0,332,0,0,0
11,29.150000000000002,1.6000000000003638,296,0,0,0
12,30.150000000000002,2.700000000000273,167,0,0,0
13,30.45,4.100000000000364,135,0,0,0
14,30.43,4.300000000000182,148,0,0,0
15,30.970000000000002,3.100000000000364,250,0,0,0
16,31.63,-3.099999999999909,291,0,0,0
17,32.89,-5.599999999999909,241,0,0,0
18,33.43,-5.399999999999636,190,0,0,0
19,33.76,-4.099999999999909,149,0,0,0
20,33.95,-0.6999999999998181,125,0,0,0
21,33.97,-0.5,110,0,0,0
22,33.59,1.5,0,0,0,0
23,32.86,2.800000000000182,0,0,0,0
24,32.21,2.900000000000091,81,0,0,0
25,32.13,0.1000000000003638,205,0,0,0
26,32.58,-4.5,281,0,0,0
27,33.49,-5.399999999999636,260,0,0,0
28,34.38,-5.0,280,0,0,0
29,35.38,0.20000000000027285,229,0,0,0
30,36.11,1.1000000000003638,45,0,0,0
31,35.84,8.0,45,0,0,0
32,35.44,1.400000000000091,114,0,0,0
33,34.980000000000004,3.100000000000364,94,0,0,0
34,34.77,3.900000000000091,102,0,0,0
35,34.7,-1.7999999999997272,162,0,0,0
36,34.87,-4.799999999999727,63,0,0,0
37,34.6,-7.099999999999909,0,0,0,0
38,32.980000000000004,-7.299999999999727,0,0,0,0
39,30.990000000000002,-3.899999999999636,0,1,0,1
0,15.52,-18.0,397,0,0,0
1,18.04,-14.199999999999818,272,0,0,0
2,19.73,-6.299999999999727,351,0,0,0
3,21.6,17.300000000000182,395,0,0,0
4,23.59,24.90000000000009,276,0,0,0
5,24.98,24.300000000000182,110,0,0,0
6,24.7,26.0,131,0,0,0
7,25.04,16.700000000000273,63,0,0,0
8,24.89,13.900000000000091,96,0,0,0
9,24.7,9.400000000000091,120,0,0,0
10,24.580000000000002,7.100000000000364,149,0,0,0
11,24.900000000000002,6.900000000000091,115,0,0,0
12,24.62,6.5,60,0,0,0
13,24.44,6.300000000000182,0,0,0,0
14,23.67,6.200000000000273,0,0,0,0
15,22.56,4.0,0,0,0,0
16,21.650000000000002,1.400000000000091,0,0,0,0
17,20.31,-1.8999999999996362,0,0,0,0
18,19.37,-15.0,0,0,0,0
19,18.080000000000002,-15.199999999999818,0,0,0,0
20,16.7,-13.399999999999636,0,0,0,0
21,15.530000000000001,-8.599999999999909,0,0,0,0
22,14.35,14.600000000000364,0,0,0,0
23,13.32,29.90000000000009,79,1,0,1
24,13.13,98.70000000000027,107,0,0,1
25,13.18,102.20000000000027,0,0,0,1
26,12.81,98.10000000000036,26,1,0,1
27,12.44,59.40000000000009,117,0,0,0
28,12.64,22.40000000000009,215,0,0,0
29,13.67,-6.599999999999909,281,0,0,0
30,14.97,-57.09999999999991,174,0,0,0
31,15.64,-60.0,171,0,0,0
32,16.16,-59.59999999999991,76,0,0,0
33,16.25,-59.69999999999982,193,0,0,0
34,16.91,-52.69999999999982,195,0,0,0
35,17.76,-41.79999999999973,219,0,0,0
36,18.52,-17.699999999999818,231,0,0,0
37,19.73,-12.5,278,0,0,0
38,20.7,-13.799999999999727,267,0,0,0
0,15.52,-18.0,397,0,0,0
1,18.04,-14.199999999999818,272,0,0,0
2,19.73,-6.299999999999727,351,0,0,0
3,21.6,17.300000000000182,395,0,0,0
4,23.59,24.90000000000009,276,0,0,0
5,24.98,24.300000000000182,110,0,0,0
6,24.7,26.0,131,0,0,0
7,25.04,16.700000000000273,63,0,0,0
8,24.89,13.900000000000091,96,0,0,0
9,24.7,9.400000000000091,120,0,0,0
10,24.580000000000002,7.100000000000364,149,0,0,0
11,24.900000000000002,6.900000000000091,115,0,0,0
12,24.62,6.5,60,0,0,0
13,24.44,6.300000000000182,0,0,0,0
14,23.67,6.200000000000273,0,0,0,0
15,22.56,4.0,0,0,0,0
16,21.650000000000002,1.400000000000091,0,0,0,0
17,20.31,-1.8999999999996362,0,0,0,0
18,19.37,-15.0,0,0,0,0
19,18.080000000000002,-15.199999999999818,0,0,0,0
20,16.7,-13.399999999999636,0,0,0,0
21,15.530000000000001,-8.599999999999909,0,0,0,0
22,14.35,14.600000000000364,0,0,0,0
23,13.32,29.90000000000009,79,1,0,1
24,13.13,98.70000000000027,107,0,0,1
25,13.18,102.20000000000027,0,0,0,1
26,12.81,98.10000000000036,26,1,0,1
27,12.44,59.40000000000009,117,0,0,0
28,12.64,22.40000000000009,215,0,0,0
29,13.67,-6.599999999999909,281,0,0,0
30,14.97,-57.09999999999991,174,0,0,0
31,15.64,-60.0,171,0,0,0
32,16.16,-59.59999999999991,76,0,0,0
33,16.25,-59.69999999999982,193,0,0,0
34,16.91,-52.69999999999982,195,0,0,0
35,17.76,-41.79999999999973,219,0,0,0
36,18.52,-17.699999999999818,231,0,0,0
37,19.73,-12.5,278,0,0,0
38,20.7,-13.799999999999727,267,0,0,0
0,16.48,-34.5,397,0,1,2
1,19.09,-37.399999999999636,391,0,1,2
2,20.97,-65.39999999999964,182,0,0,2
3,21.48,-77.79999999999973,185,0,0,2
4,21.79,-80.0,172,0,1,2
5,22.38,-66.59999999999991,84,0,0,2
6,21.92,-61.59999999999991,0,0,0,2
7,17.650000000000002,-57.5,0,0,1,2
8,11.09,-55.79999999999973,0,0,1,2
9,5.54,-103.89999999999964,0,0,0,2
10,3.12,-146.39999999999964,0,0,0,2
11,0.0,-165.0,0,0,1,2
12,0.0,-166.19999999999982,0,0,1,2
13,0.0,-166.0999999999999,0,0,0,2
14,0.0,-165.19999999999982,0,0,1,2
15,0.0,-163.89999999999964,0,0,1,2
16,0.0,-163.19999999999982,0,0,0,2
17,0.0,-162.69999999999982,0,0,0,2
18,0.0,-162.5999999999999,0,0,1,2
19,0.0,-162.39999999999964,0,0,1,2
20,0.0,-162.29999999999973,0,0,0,2
21,0.0,-162.29999999999973,0,0,0,2
22,0.0,-162.29999999999973,114,0,1,2
23,0.0,-161.79999999999973,307,0,1,2
24,3.5300000000000002,-110.29999999999973,286,0,0,2
25,6.28,16.300000000000182,273,0,0,2
26,8.53,16.90000000000009,322,0,1,2
27,11.03,-9.399999999999636,345,0,1,2
28,13.57,-16.09999999999991,378,0,0,0
29,16.2,-18.5,389,0,0,0
30,18.82,-18.59999999999991,376,0,0,0
31,21.13,-19.199999999999818,366,0,0,0
32,23.11,-20.0,179,0,0,0
33,23.71,-16.399999999999636,0,0,0,0
34,22.57,-5.699999999999818,0,0,0,0
35,20.1,1.1000000000003638,0,0,0,0
36,17.44,14.700000000000273,0,0,0,0
37,15.540000000000001,21.40000000000009,29,0,0,0
38,15.3,16.800000000000182,312,0,0,0
0,16.48,-34.5,397,0,1,2
1,19.09,-37.399999999999636,391,0,1,2
2,20.97,-65.39999999999964,182,0,0,2
3,21.48,-77.79999999999973,185,0,0,2
4,21.79,-80.0,172,0,1,2
5,22.38,-66.59999999999991,84,0,0,2
6,21.92,-61.59999999999991,0,0,0,2
7,17.650000000000002,-57.5,0,0,1,2
8,11.09,-55.79999999999973,0,0,1,2
9,5.54,-103.89999999999964,0,0,0,2
10,3.12,-146.39999999999964,0,0,0,2
11,0.0,-165.0,0,0,1,2
12,0.0,-166.19999999999982,0,0,1,2
13,0.0,-166.0999999999999,0,0,0,2
14,0.0,-165.19999999999982,0,0,1,2
15,0.0,-163.89999999999964,0,0,1,2
16,0.0,-163.19999999999982,0,0,0,2
17,0.0,-162.69999999999982,0,0,0,2
18,0.0,-162.5999999999999,0,0,1,2
19,0.0,-162.39999999999964,0,0,1,2
20,0.0,-162.29999999999973,0,0,0,2
21,0.0,-162.29999999999973,0,0,0,2
22,0.0,-162.29999999999973,114,0,1,2
23,0.0,-161.79999999999973,307,0,1,2
24,3.5300000000000002,-110.29999999999973,286,0,0,2
25,6.28,16.300000000000182,273,0,0,2
26,8.53,16.90000000000009,322,0,1,2
27,11.03,-9.399999999999636,345,0,1,2
28,13.57,-16.09999999999991,378,0,0,0
29,16.2,-18.5,389,0,0,0
30,18.82,-18.59999999999991,376,0,0,0
31,21.13,-19.199999999999818,366,0,0,0
32,23.11,-20.0,179,0,0,0
33,23.71,-16.399999999999636,0,0,0,0
34,22.57,-5.699999999999818,0,0,0,0
35,20.1,1.1000000000003638,0,0,0,0
36,17.44,14.700000000000273,0,0,0,0
37,15.540000000000001,21.40000000000009,29,0,0,0
38,15.3,16.800000000000182,312,0,0,0
0,36.39,-2.5,122,0,0,0
1,36.39,2.700000000000273,130,0,0,0
2,36.39,4.700000000000273,102,0,0,0
3,36.29,6.5,42,0,0,0
4,35.97,5.900000000000091,0,0,0,0
5,35.37,0.5,0,0,0,0
6,34.03,-7.099999999999909,0,0,0,0
7,32.88,-10.099999999999909,0,0,0,0
8,31.91,-10.099999999999909,0,0,0,0
9,30.61,-7.0,0,0,0,0
10,29.5,-2.899999999999636,0,0,0,0
11,28.650000000000002,-1.099999999999909,11,0,0,0
12,27.86,3.300000000000182,0,0,0,0
13,27.0,6.700000000000273,0,0,0,0
14,25.72,7.5,0,0,0,0
15,24.42,7.700000000000273,0,0,0,0
16,23.35,6.700000000000273,0,0,0,0
17,22.080000000000002,-10.0,0,0,0,0
18,20.89,-17.09999999999991,0,0,0,0
19,19.61,-17.09999999999991,0,0,0,0
20,18.38,-8.799999999999727,0,0,0,0
21,17.27,-2.299999999999727,0,0,0,0
22,15.84,6.700000000000273,0,0,0,0
23,14.72,14.700000000000273,0,0,0,0
24,13.44,15.800000000000182,0,0,0,0
25,12.13,15.200000000000273,0,0,0,0
26,10.91,7.700000000000273,0,0,0,0
27,9.65,-14.5,0,0,0,0
28,8.43,-15.799999999999727,0,1,0,1
29,7.48,-16.199999999999818,0,1,0,1
30,6.13,-3.299999999999727,0,0,0,1
31,5.0600000000000005,6.300000000000182,0,0,0,1
32,4.1,107.80000000000018,17,1,0,1
33,4.25,176.60000000000036,237,1,0,1
34,5.73,191.20000000000027,0,0,0,1
35,5.42,192.4000000000001,0,1,0,1
36,3.5100000000000002,167.9000000000001,0,1,0,1
37,1.68,193.5,0,0,0,0
38,1.03,213.9000000000001,71,0,0,0
0,36.39,-2.5,122,0,0,0
1,36.39,2.700000000000273,130,0,0,0
2,36.39,4.700000000000273,102,0,0,0
3,36.29,6.5,42,0,0,0
4,35.97,5.900000000000091,0,0,0,0
5,35.37,0.5,0,0,0,0
6,34.03,-7.099999999999909,0,0,0,0
7,32.88,-10.099999999999909,0,0,0,0
8,31.91,-10.099999999999909,0,0,0,0
9,30.61,-7.0,0,0,0,0
10,29.5,-2.899999999999636,0,0,0,0
11,28.650000000000002,-1.099999999999909,11,0,0,0
12,27.86,3.300000000000182,0,0,0,0
13,27.0,6.700000000000273,0,0,0,0
14,25.72,7.5,0,0,0,0
15,24.42,7.700000000000273,0,0,0,0
16,23.35,6.700000000000273,0,0,0,0
17,22.080000000000002,-10.0,0,0,0,0
18,20.89,-17.09999999999991,0,0,0,0
19,19.61,-17.09999999999991,0,0,0,0
20,18.38,-8.799999999999727,0,0,0,0
21,17.27,-2.299999999999727,0,0,0,0
22,15.84,6.700000000000273,0,0,0,0
23,14.72,14.700000000000273,0,0,0,0
24,13.44,15.800000000000182,0,0,0,0
25,12.13,15.200000000000273,0,0,0,0
26,10.91,7.700000000000273,0,0,0,0
27,9.65,-14.5,0,0,0,0
28,8.43,-15.799999999999727,0,1,0,1
29,7.48,-16.199999999999818,0,1,0,1
30,6.13,-3.299999999999727,0,0,0,1
31,5.0600000000000005,6.300000000000182,0,0,0,1
32,4.1,107.80000000000018,17,1,0,1
33,4.25,176.60000000000036,237,1,0,1
34,5.73,191.20000000000027,0,0,0,1
35,5.42,192.4000000000001,0,1,0,1
36,3.5100000000000002,167.9000000000001,0,1,0,1
37,1.68,193.5,0,0,0,0
38,1.03,213.9000000000001,71,0,0,0
0,36.39,-2.5,122,0,0,0
1,36.39,2.700000000000273,130,0,0,0
2,36.39,4.700000000000273,102,0,0,0
3,36.29,6.5,42,0,0,0
4,35.97,5.900000000000091,0,0,0,0
5,35.37,0.5,0,0,0,0
6,34.03,-7.099999999999909,0,0,0,0
7,32.88,-10.099999999999909,0,0,0,0
8,31.91,-10.099999999999909,0,0,0,0
9,30.61,-7.0,0,0,0,0
10,29.5,-2.899999999999636,0,0,0,0
11,28.650000000000002,-1.099999999999909,11,0,0,0
12,27.86,3.300000000000182,0,0,0,0
13,27.0,6.700000000000273,0,0,0,0
14,25.72,7.5,0,0,0,0
15,24.42,7.700000000000273,0,0,0,0
16,23.35,6.700000000000273,0,0,0,0
17,22.080000000000002,-10.0,0,0,0,0
18,20.89,-17.09999999999991,0,0,0,0
19,19.61,-17.09999999999991,0,0,0,0
20,18.38,-8.799999999999727,0,0,0,0
21,17.27,-2.299999999999727,0,0,0,0
22,15.84,6.700000000000273,0,0,0,0
23,14.72,14.700000000000273,0,0,0,0
24,13.44,15.800000000000182,0,0,0,0
25,12.13,15.200000000000273,0,0,0,0
26,10.91,7.700000000000273,0,0,0,0
27,9.65,-14.5,0,0,0,0
28,8.43,-15.799999999999727,0,1,0,1
29,7.48,-16.199999999999818,0,1,0,1
30,6.13,-3.299999999999727,0,0,0,1
31,5.0600000000000005,6.300000000000182,0,0,0,1
32,4.1,107.80000000000018,17,1,0,1
33,4.25,176.60000000000036,237,1,0,1
34,5.73,191.20000000000027,0,0,0,1
35,5.42,192.4000000000001,0,1,0,1
36,3.5100000000000002,167.9000000000001,0,1,0,1
37,1.68,193.5,0,0,0,0
38,1.03,213.9000000000001,71,0,0,0
0,17.68,77.90000000000009,368,1,0,1
1,19.79,35.5,404,0,0,0
2,22.14,14.5,397,0,0,0
3,24.27,3.400000000000091,373,0,0,0
4,26.36,-6.699999999999818,338,0,0,0
5,28.27,-10.699999999999818,301,0,0,0
6,29.72,-0.599999999999909,224,0,0,0
7,30.47,14.200000000000273,135,0,0,0
8,30.68,25.90000000000009,105,0,0,0
9,30.53,31.600000000000364,118,0,0,0
10,30.43,35.20000000000027,247,0,0,0
11,31.080000000000002,35.20000000000027,272,0,0,0
12,32.02,27.300000000000182,307,0,0,0
13,33.160000000000004,20.0,301,0,0,0
14,34.31,13.800000000000182,278,0,0,0
15,35.24,8.400000000000091,221,0,0,0
16,35.800000000000004,4.900000000000091,161,0,0,0
17,36.11,3.800000000000182,138,0,0,0
18,36.26,-3.799999999999727,125,0,0,0
19,36.35,-7.0,104,0,0,0
20,36.17,-7.599999999999909,120,0,0,0
21,36.06,-4.799999999999727,128,0,0,0
22,35.92,-0.09999999999990905,145,0,0,0
23,35.96,9.800000000000182,115,0,0,0
24,35.9,17.300000000000182,39,0,0,0
25,35.67,22.300000000000182,87,0,0,0
26,35.47,27.200000000000273,143,0,0,0
27,35.65,28.0,197,0,0,0
28,36.1,30.700000000000273,169,0,0,0
29,36.25,27.700000000000273,81,0,0,0
30,36.01,23.700000000000273,0,0,0,0
31,34.92,11.300000000000182,0,0,0,0
32,33.81,-19.0,4,0,0,0
33,33.06,-45.399999999999636,66,0,0,0
34,32.72,-36.29999999999973,0,0,0,0
35,30.73,-47.79999999999973,0,0,0,0
36,27.6,-47.899999999999636,0,0,0,0
37,23.63,-27.799999999999727,0,0,0,0
38,21.22,-13.899999999999636,0,0,0,0
0,18.56,5.100000000000364,267,0,0,0
1,19.27,3.400000000000091,314,0,0,0
2,20.61,4.0,242,0,0,0
3,21.48,8.400000000000091,187,0,0,0
4,22.09,8.600000000000364,249,0,0,0
5,22.81,7.5,105,0,0,0
6,22.85,3.400000000000091,6,0,0,0
7,22.46,-8.599999999999909,0,0,0,0
8,22.03,-10.299999999999727,138,0,0,0
9,22.14,-5.699999999999818,198,0,0,0
10,22.68,-2.5,47,0,0,0
11,22.36,2.300000000000182,0,0,0,0
12,20.490000000000002,8.100000000000364,0,0,0,0
13,17.900000000000002,8.900000000000091,0,0,0,0
14,15.35,8.900000000000091,0,1,0,0
15,12.74,8.400000000000091,0,0,0,0
16,10.34,-40.19999999999982,0,0,0,0
17,9.51,-45.69999999999982,107,1,0,0
18,9.93,1.400000000000091,166,1,0,0
19,10.84,64.5,140,0,0,0
20,11.52,100.30000000000018,76,0,0,0
21,11.63,93.40000000000009,57,1,0,0
22,11.82,42.80000000000018,241,0,0,0
23,13.25,14.700000000000273,376,0,0,0
24,15.84,-27.09999999999991,408,0,1,2
25,18.39,-41.19999999999982,262,0,1,2
26,19.62,-37.5,107,0,0,2
27,19.61,-28.699999999999818,11,0,1,2
28,19.32,-16.09999999999991,24,0,1,2
29,18.59,-5.699999999999818,43,0,0,2
30,18.46,12.700000000000273,53,0,0,2
31,17.830000000000002,42.20000000000027,0,0,1,2
32,17.1,70.90000000000009,55,0,1,2
33,16.72,99.30000000000018,0,0,0,0
34,15.75,126.30000000000018,0,0,0,0
35,13.91,159.9000000000001,0,0,0,0
36,12.19,183.10000000000036,0,0,0,0
37,10.6,187.60000000000036,0,0,0,0
38,9.81,187.0,45,0,1,0
39,9.03,162.10000000000036,0,0,1,0
0,18.56,5.100000000000364,267,0,0,0
1,19.27,3.400000000000091,314,0,0,0
2,20.61,4.0,242,0,0,0
3,21.48,8.400000000000091,187,0,0,0
4,22.09,8.600000000000364,249,0,0,0
5,22.81,7.5,105,0,0,0
6,22.85,3.400000000000091,6,0,0,0
7,22.46,-8.599999999999909,0,0,0,0
8,22.03,-10.299999999999727,138,0,0,0
9,22.14,-5.699999999999818,198,0,0,0
10,22.68,-2.5,47,0,0,0
11,22.36,2.300000000000182,0,0,0,0
12,20.490000000000002,8.100000000000364,0,0,0,0
13,17.900000000000002,8.900000000000091,0,0,0,0
14,15.35,8.900000000000091,0,1,0,0
15,12.74,8.400000000000091,0,0,0,0
16,10.34,-40.19999999999982,0,0,0,0
17,9.51,-45.69999999999982,107,1,0,0
18,9.93,1.400000000000091,166,1,0,0
19,10.84,64.5,140,0,0,0
20,11.52,100.30000000000018,76,0,0,0
21,11.63,93.40000000000009,57,1,0,0
22,11.82,42.80000000000018,241,0,0,0
23,13.25,14.700000000000273,376,0,0,0
24,15.84,-27.09999999999991,408,0,1,2
25,18.39,-41.19999999999982,262,0,1,2
26,19.62,-37.5,107,0,0,2
27,19.61,-28.699999999999818,11,0,1,2
28,19.32,-16.09999999999991,24,0,1,2
29,18.59,-5.699999999999818,43,0,0,2
30,18.46,12.700000000000273,53,0,0,2
31,17.830000000000002,42.20000000000027,0,0,1,2
32,17.1,70.90000000000009,55,0,1,2
33,16.72,99.30000000000018,0,0,0,0
34,15.75,126.30000000000018,0,0,0,0
35,13.91,159.9000000000001,0,0,0,0
36,12.19,183.10000000000036,0,0,0,0
37,10.6,187.60000000000036,0,0,0,0
38,9.81,187.0,45,0,1,0
39,9.03,162.10000000000036,0,0,1,0
0,18.56,5.100000000000364,267,0,0,0
1,19.27,3.400000000000091,314,0,0,0
2,20.61,4.0,242,0,0,0
3,21.48,8.400000000000091,187,0,0,0
4,22.09,8.600000000000364,249,0,0,0
5,22.81,7.5,105,0,0,0
6,22.85,3.400000000000091,6,0,0,0
7,22.46,-8.599999999999909,0,0,0,0
8,22.03,-10.299999999999727,138,0,0,0
9,22.14,-5.699999999999818,198,0,0,0
10,22.68,-2.5,47,0,0,0
11,22.36,2.300000000000182,0,0,0,0
12,20.490000000000002,8.100000000000364,0,0,0,0
13,17.900000000000002,8.900000000000091,0,0,0,0
14,15.35,8.900000000000091,0,1,0,0
15,12.74,8.400000000000091,0,0,0,0
16,10.34,-40.19999999999982,0,0,0,0
17,9.51,-45.69999999999982,107,1,0,0
18,9.93,1.400000000000091,166,1,0,0
19,10.84,64.5,140,0,0,0
20,11.52,100.30000000000018,76,0,0,0
21,11.63,93.40000000000009,57,1,0,0
22,11.82,42.80000000000018,241,0,0,0
23,13.25,14.700000000000273,376,0,0,0
24,15.84,-27.09999999999991,408,0,1,2
25,18.39,-41.19999999999982,262,0,1,2
26,19.62,-37.5,107,0,0,2
27,19.61,-28.699999999999818,11,0,1,2
28,19.32,-16.09999999999991,24,0,1,2
29,18.59,-5.699999999999818,43,0,0,2
30,18.46,12.700000000000273,53,0,0,2
31,17.830000000000002,42.20000000000027,0,0,1,2
32,17.1,70.90000000000009,55,0,1,2
33,16.72,99.30000000000018,0,0,0,0
34,15.75,126.30000000000018,0,0,0,0
35,13.91,159.9000000000001,0,0,0,0
36,12.19,183.10000000000036,0,0,0,0
37,10.6,187.60000000000036,0,0,0,0
38,9.81,187.0,45,0,1,0
39,9.03,162.10000000000036,0,0,1,0
0,19.39,-14.699999999999818,0,0,0,0
1,17.96,-9.599999999999909,0,0,0,0
2,16.51,6.400000000000091,0,0,0,0
3,15.05,28.800000000000182,0,0,0,0
4,14.200000000000001,25.5,89,0,0,0
5,14.370000000000001,3.800000000000182,311,0,0,0
6,16.22,-11.5,417,0,0,0
7,19.04,-12.299999999999727,368,0,0,0
8,21.22,-10.399999999999636,324,0,0,0
9,22.740000000000002,-3.599999999999909,215,0,0,0
10,23.3,11.800000000000182,117,0,0,0
11,23.51,11.700000000000273,107,0,0,0
12,23.56,6.900000000000091,110,0,0,0
13,23.46,1.6000000000003638,122,0,0,0
14,23.39,0.3000000000001819,130,0,0,0
15,23.46,-6.899999999999636,117,0,0,0
16,23.490000000000002,-7.199999999999818,99,0,0,0
17,23.39,-6.5,37,0,0,0
18,23.18,-1.7999999999997272,0,0,0,0
19,22.41,9.400000000000091,0,0,0,0
20,20.96,11.700000000000273,0,0,0,0
21,19.76,6.0,0,0,0,0
22,18.63,3.700000000000273,0,0,0,0
23,17.46,-4.799999999999727,0,0,1,2
24,16.28,-10.599999999999909,0,0,1,2
25,15.11,-11.199999999999818,0,0,0,2
26,13.93,-10.399999999999636,0,0,0,2
27,12.71,-7.899999999999636,0,0,1,2
28,11.41,-2.399999999999636,0,0,1,2
29,10.200000000000001,-2.399999999999636,0,0,0,2
30,9.03,-9.099999999999909,0,0,0,2
31,8.06,-42.5,0,0,1,2
32,7.09,-66.79999999999973,0,0,1,2
33,6.12,-90.5,0,0,0,2
34,4.86,-105.69999999999982,0,0,0,2
35,3.0300000000000002,-116.29999999999973,0,0,1,2
36,1.22,-122.29999999999973,0,0,0,2
37,0.0,-123.09999999999991,0,0,0,2
38,0.0,-123.09999999999991,0,0,1,2
0,19.39,-14.699999999999818,0,0,0,0
1,17.96,-9.599999999999909,0,0,0,0
2,16.51,6.400000000000091,0,0,0,0
3,15.05,28.800000000000182,0,0,0,0
4,14.200000000000001,25.5,89,0,0,0
5,14.370000000000001,3.800000000000182,311,0,0,0
6,16.22,-11.5,417,0,0,0
7,19.04,-12.299999999999727,368,0,0,0
8,21.22,-10.399999999999636,324,0,0,0
9,22.740000000000002,-3.599999999999909,215,0,0,0
10,23.3,11.800000000000182,117,0,0,0
11,23.51,11.700000000000273,107,0,0,0
12,23.56,6.900000000000091,110,0,0,0
13,23.46,1.6000000000003638,122,0,0,0
14,23.39,0.3000000000001819,130,0,0,0
15,23.46,-6.899999999999636,117,0,0,0
16,23.490000000000002,-7.199999999999818,99,0,0,0
17,23.39,-6.5,37,0,0,0
18,23.18,-1.7999999999997272,0,0,0,0
19,22.41,9.400000000000091,0,0,0,0
20,20.96,11.700000000000273,0,0,0,0
21,19.76,6.0,0,0,0,0
22,18.63,3.700000000000273,0,0,0,0
23,17.46,-4.799999999999727,0,0,1,2
24,16.28,-10.599999999999909,0,0,1,2
25,15.11,-11.199999999999818,0,0,0,2
26,13.93,-10.399999999999636,0,0,0,2
27,12.71,-7.899999999999636,0,0,1,2
28,11.41,-2.399999999999636,0,0,1,2
29,10.200000000000001,-2.399999999999636,0,0,0,2
30,9.03,-9.099999999999909,0,0,0,2
31,8.06,-42.5,0,0,1,2
32,7.09,-66.79999999999973,0,0,1,2
33,6.12,-90.5,0,0,0,2
34,4.86,-105.69999999999982,0,0,0,2
35,3.0300000000000002,-116.29999999999973,0,0,1,2
36,1.22,-122.29999999999973,0,0,0,2
37,0.0,-123.09999999999991,0,0,0,2
38,0.0,-123.09999999999991,0,0,1,2
0,19.39,-14.699999999999818,0,0,0,0
1,17.96,-9.599999999999909,0,0,0,0
2,16.51,6.400000000000091,0,0,0,0
3,15.05,28.800000000000182,0,0,0,0
4,14.200000000000001,25.5,89,0,0,0
5,14.370000000000001,3.800000000000182,311,0,0,0
6,16.22,-11.5,417,0,0,0
7,19.04,-12.299999999999727,368,0,0,0
8,21.22,-10.399999999999636,324,0,0,0
9,22.740000000000002,-3.599999999999909,215,0,0,0
10,23.3,11.800000000000182,117,0,0,0
11,23.51,11.700000000000273,107,0,0,0
12,23.56,6.900000000000091,110,0,0,0
13,23.46,1.6000000000003638,122,0,0,0
14,23.39,0.3000000000001819,130,0,0,0
15,23.46,-6.899999999999636,117,0,0,0
16,23.490000000000002,-7.199999999999818,99,0,0,0
17,23.39,-6.5,37,0,0,0
18,23.18,-1.7999999999997272,0,0,0,0
19,22.41,9.400000000000091,0,0,0,0
20,20.96,11.700000000000273,0,0,0,0
21,19.76,6.0,0,0,0,0
22,18.63,3.700000000000273,0,0,0,0
