,scene,timestamp,utime,inst_token,ann_token,distance,throttle,ego_speed,brake,future_throttle,future_brake
179,scene-0067,750544647147,750544849779,abbf722e327a483cb52b5d9f98bddc2a,1c7e421667644eb886de730e66a60c4c,28.102,109,1.86,0,162,0
180,scene-0067,750545147574,750545349174,7a103d0a835c4496aed7e84c096c3b8c,cd0368847f7c4eb6a2be9efb0ff9b24d,44.883,162,3.33,0,210,0
181,scene-0067,750545147574,750545349174,482852c33447438daab2775bbdd1591a,8e2a6c89fe1148f98471b00768b6583e,46.049,162,3.33,0,210,0
182,scene-0067,750545147574,750545349174,7ba7709828f2475d966ffcfef096b659,ca4a6ba033f04efe859d7fd2b6ba45b0,23.803,162,3.33,0,210,0
183,scene-0067,750545147574,750545349174,abbf722e327a483cb52b5d9f98bddc2a,497baca66f394b3fad42bd711afb8fed,27.826,162,3.33,0,210,0
184,scene-0067,750545147574,750545349174,3fd837d21ff24489a841df6873f6c13c,ef04711bcb384214a0381c2a30726b5d,19.488,162,3.33,0,210,0
185,scene-0067,750545147574,750545349174,6db8854cdeb547b7a3a5e9bf5b294ade,545a5510ea8a4ffcb033c20cd60c8576,27.385,162,3.33,0,210,0
186,scene-0067,750545147574,750545349174,9c16a73b1232441bb108340acfa4051d,fa46d00eecf34cb1b507f93f81afe2f3,19.056,162,3.33,0,210,0
187,scene-0067,750545147574,750545349174,9a1c0dfb605c4c5287336f69238d2cb3,e52b2baf224248be8402f5309546cce4,70.583,162,3.33,0,210,0
188,scene-0067,750545697241,750545849747,6db8854cdeb547b7a3a5e9bf5b294ade,45d657779385439cb0aabe82f16a6d23,26.782,210,5.01,0,239,0
189,scene-0067,750545697241,750545849747,9a1c0dfb605c4c5287336f69238d2cb3,205540593c914f1d9211577c275d167e,67.063,210,5.01,0,239,0
190,scene-0067,750545697241,750545849747,482852c33447438daab2775bbdd1591a,e210ece308af4f8ca127afbe4935db3f,45.512,210,5.01,0,239,0
191,scene-0067,750545697241,750545849747,3fd837d21ff24489a841df6873f6c13c,b148e57bab1f452eb66318f800cc69a5,18.95,210,5.01,0,239,0
192,scene-0067,750545697241,750545849747,7ba7709828f2475d966ffcfef096b659,3f710d7d0f654507bf16b1af28719890,23.259,210,5.01,0,239,0
193,scene-0067,750545697241,750545849747,9c16a73b1232441bb108340acfa4051d,d3617dad13b7416ab2e13dd1eefa147c,18.341,210,5.01,0,239,0
194,scene-0067,750545697241,750545849747,7a103d0a835c4496aed7e84c096c3b8c,fae4e761a7684094b533fc8e4fd58b7b,44.26,210,5.01,0,239,0
195,scene-0067,750545697241,750545849747,abbf722e327a483cb52b5d9f98bddc2a,27b2ed13168147ef8b2ecd541067e163,27.266,210,5.01,0,239,0
196,scene-0067,750546197664,750546349228,6db8854cdeb547b7a3a5e9bf5b294ade,8a9e5675339f4eac807ed3bb718d813f,25.996,239,6.82,0,262,0
197,scene-0067,750546197664,750546349228,7ba7709828f2475d966ffcfef096b659,5b777265c5e34a99b4b95778c653a7b4,22.457,239,6.82,0,262,0
198,scene-0067,750546197664,750546349228,7a103d0a835c4496aed7e84c096c3b8c,6106ce314b19448189ce30f61348c739,43.418,239,6.82,0,262,0
199,scene-0067,750546197664,750546349228,3fd837d21ff24489a841df6873f6c13c,7d467a0bed57462986485161e68fef89,18.191,239,6.82,0,262,0
200,scene-0067,750546197664,750546349228,482852c33447438daab2775bbdd1591a,ffccca88f51946a5899d17a774324e14,44.772,239,6.82,0,262,0
201,scene-0067,750546197664,750546349228,9a1c0dfb605c4c5287336f69238d2cb3,0118f32b198f42089ca35bab52d0b690,63.326,239,6.82,0,262,0
202,scene-0067,750546197664,750546349228,9c16a73b1232441bb108340acfa4051d,262ca98fde94420d95207cb9d4024134,17.418,239,6.82,0,262,0
203,scene-0067,750546197664,750546349228,abbf722e327a483cb52b5d9f98bddc2a,479682b76f7d41d3a22764a610a408a3,26.536,239,6.82,0,262,0
204,scene-0067,750546697537,750546849885,abbf722e327a483cb52b5d9f98bddc2a,aa46d328ecfe4c11a9bb9400934999be,25.475,262,8.65,0,268,0
205,scene-0067,750546697537,750546849885,9a1c0dfb605c4c5287336f69238d2cb3,27d10a0fc41a4de7bb10d1a5c2e67e74,59.737,262,8.65,0,268,0
206,scene-0067,750546697537,750546849885,3fd837d21ff24489a841df6873f6c13c,1fb2f9c1aab849aea06df7a195d68935,17.207,262,8.65,0,268,0
207,scene-0067,750546697537,750546849885,9c16a73b1232441bb108340acfa4051d,6d774d8cac5d41a596d695773446b017,16.168,262,8.65,0,268,0
208,scene-0067,750546697537,750546849885,482852c33447438daab2775bbdd1591a,2e05f5161c364f2d972e1e7c12e4f980,43.804,262,8.65,0,268,0
209,scene-0067,750546697537,750546849885,6db8854cdeb547b7a3a5e9bf5b294ade,fbc0b75351f1462e972ac51a97817c03,24.982,262,8.65,0,268,0
210,scene-0067,750546697537,750546849885,7a103d0a835c4496aed7e84c096c3b8c,901cbabb3057406da2779678feac8ea0,42.242,262,8.65,0,268,0
211,scene-0067,750546697537,750546849885,7ba7709828f2475d966ffcfef096b659,8e41ea59613a4058b1ce300d2d256364,21.445,262,8.65,0,268,0
212,scene-0067,750547198077,750547349440,3fd837d21ff24489a841df6873f6c13c,315e0153263146f98d9c2f957f40e245,15.906,268,10.52,0,275,0
213,scene-0067,750547198077,750547349440,7ba7709828f2475d966ffcfef096b659,e75f070bf9f546f1bfcf022a97548fca,20.183,268,10.52,0,275,0
214,scene-0067,750547198077,750547349440,482852c33447438daab2775bbdd1591a,73b978dba42147efad3dde6675ade488,42.611,268,10.52,0,275,0
215,scene-0067,750547198077,750547349440,9c16a73b1232441bb108340acfa4051d,31387be0aeb74300876c63e987ce2d9e,14.522,268,10.52,0,275,0
216,scene-0067,750547198077,750547349440,9a1c0dfb605c4c5287336f69238d2cb3,f1533baf7fd843fb9c265b44298899ec,55.884,268,10.52,0,275,0
217,scene-0067,750547198077,750547349440,abbf722e327a483cb52b5d9f98bddc2a,003b58985059418a93af525d77cedbf9,24.153,268,10.52,0,275,0
218,scene-0067,750547198077,750547349440,6db8854cdeb547b7a3a5e9bf5b294ade,327c52f0c01b4f15a0114eed2922ccd8,23.714,268,10.52,0,275,0
219,scene-0067,750547198077,750547349440,7a103d0a835c4496aed7e84c096c3b8c,a1c9db2ac17d45168d33df75a8b560a7,40.614,268,10.52,0,275,0
220,scene-0067,750547697341,750547849587,7ba7709828f2475d966ffcfef096b659,30b76e7ec4f6483f9623bd54be6b58b0,18.693,275,12.32,0,275,0
221,scene-0067,750547697341,750547849587,9a1c0dfb605c4c5287336f69238d2cb3,f357f272db8d420bafa9b975f5cfdc3c,51.588,275,12.32,0,275,0
222,scene-0067,750547697341,750547849587,3fd837d21ff24489a841df6873f6c13c,10ee22fc2373492abea93d39bc4d2bc5,14.512,275,12.32,0,275,0
223,scene-0067,750547697341,750547849587,482852c33447438daab2775bbdd1591a,bc11206537be4f879a290cc04b98fcfb,41.115,275,12.32,0,275,0
224,scene-0067,750547697341,750547849587,abbf722e327a483cb52b5d9f98bddc2a,c8885a21787142ffb07f42d02d2747a0,22.59,275,12.32,0,275,0
225,scene-0067,750547697341,750547849587,9c16a73b1232441bb108340acfa4051d,3a79f0283ea6444bb36aaa8d5a22f330,12.675,275,12.32,0,275,0
226,scene-0067,750547697341,750547849587,7a103d0a835c4496aed7e84c096c3b8c,9e57ced2b33740bcb5cce80f3b9c52c4,39.169,275,12.32,0,275,0
227,scene-0067,750547697341,750547849587,6db8854cdeb547b7a3a5e9bf5b294ade,32c8e8f60e1542619c8d2fbdb48a5a86,22.215,275,12.32,0,275,0
228,scene-0067,750548297274,750548349719,482852c33447438daab2775bbdd1591a,b0421679896f4ede98eefe9ce45b3d74,39.015,275,14.07,0,272,0
229,scene-0067,750548297274,750548349719,3fd837d21ff24489a841df6873f6c13c,9ead0dcfd9fb4293ba17310426ec8af9,12.552,275,14.07,0,272,0
230,scene-0067,750548297274,750548349719,7ba7709828f2475d966ffcfef096b659,69d3a0aa0c7745fcab59e4318e0d989d,16.626,275,14.07,0,272,0
231,scene-0067,750548297274,750548349719,9a1c0dfb605c4c5287336f69238d2cb3,311ebe9554a74c97908c6275eb3295f0,46.651,275,14.07,0,272,0
232,scene-0067,750548297274,750548349719,9c16a73b1232441bb108340acfa4051d,e237b8596cea467c8e20368621ec4c4c,9.707,275,14.07,0,272,0
233,scene-0067,750548297274,750548349719,7a103d0a835c4496aed7e84c096c3b8c,8b635867caa340cbbbd66d1781b5f3fb,36.945,275,14.07,0,272,0
234,scene-0067,750548297274,750548349719,abbf722e327a483cb52b5d9f98bddc2a,c15ed0c33e1f4900be0dc3ea455fe4df,19.995,275,14.07,0,272,0
235,scene-0067,750548297274,750548349719,6db8854cdeb547b7a3a5e9bf5b294ade,77f5fea66a094af28f1b8310c87b07da,20.063,275,14.07,0,272,0
236,scene-0067,750548797125,750548849305,482852c33447438daab2775bbdd1591a,cfd157c442a14d9bac5fabc6e1885480,37.077,272,15.75,0,246,0
237,scene-0067,750548797125,750548849305,9a1c0dfb605c4c5287336f69238d2cb3,e31ff229455a4ff7aeda3eaf40a10ee6,42.082,272,15.75,0,246,0
238,scene-0067,750548797125,750548849305,abbf722e327a483cb52b5d9f98bddc2a,3465d653da914be2b3a88809f8cdf1fe,17.534,272,15.75,0,246,0
239,scene-0067,750548797125,750548849305,7a103d0a835c4496aed7e84c096c3b8c,41d4218d07314518bf8898985c3ab775,34.884,272,15.75,0,246,0
240,scene-0067,750548797125,750548849305,9c16a73b1232441bb108340acfa4051d,92f6f558460c41168d8a7b027263dd4e,6.935,272,15.75,0,246,0
241,scene-0067,750548797125,750548849305,7ba7709828f2475d966ffcfef096b659,8ee3d22c120b476e9fc85371fd877fd6,14.805,272,15.75,0,246,0
242,scene-0067,750548797125,750548849305,6db8854cdeb547b7a3a5e9bf5b294ade,795ebb7e916e41e79b655943b44c8164,18.035,272,15.75,0,246,0
243,scene-0067,750549297565,750549349576,6db8854cdeb547b7a3a5e9bf5b294ade,5eb8b4f3548a4031b07febdf6197eba8,15.86,246,17.3,0,242,0
244,scene-0067,750549297565,750549349576,abbf722e327a483cb52b5d9f98bddc2a,e64a09ee57524ad29e47f6950b0b1ea5,14.845,246,17.3,0,242,0
245,scene-0067,750549297565,750549349576,7a103d0a835c4496aed7e84c096c3b8c,6c069321553f4a5885fef6fefb3ab78a,32.615,246,17.3,0,242,0
246,scene-0067,750549297565,750549349576,482852c33447438daab2775bbdd1591a,ce6240a7149148c8a08d08235f6e9269,34.881,246,17.3,0,242,0
247,scene-0067,750549297565,750549349576,7ba7709828f2475d966ffcfef096b659,689b0f32cee2472f8d1d903ccb0ca2cd,12.822,246,17.3,0,242,0
248,scene-0067,750549297565,750549349576,9a1c0dfb605c4c5287336f69238d2cb3,7922822095ee43099fde81d32cbc42c0,37.939,246,17.3,0,242,0
