,vehicle_speed,steering,throttle,left_signal,right_signal,signal
25,16.18,-60.399999999999636,180,0,0,0
26,16.91,-57.5,151,0,0,0
27,17.31,-47.5,22,0,0,0
28,17.27,-34.19999999999982,0,0,0,0
29,16.76,-30.199999999999818,0,0,0,0
30,16.41,-42.399999999999636,0,0,0,0
31,15.94,-48.29999999999973,112,0,0,0
32,16.16,-48.899999999999636,0,0,0,0
33,15.91,-48.59999999999991,0,0,0,0
34,15.44,-32.5,0,0,0,0
35,15.11,-42.5,208,0,0,0
36,15.88,-58.899999999999636,210,0,0,0
37,16.82,-71.0,101,0,0,0
38,17.05,-78.59999999999991,74,0,0,0
0,16.53,191.10000000000036,117,1,0,1
1,16.6,186.5,120,1,0,1
2,17.22,147.5,215,1,0,1
3,18.23,88.90000000000009,215,1,0,1
4,19.150000000000002,65.0,215,1,0,1
5,20.1,52.40000000000009,215,0,0,0
6,20.96,32.20000000000027,215,0,1,2
7,21.76,19.90000000000009,211,0,1,2
8,22.44,8.200000000000273,202,0,1,2
9,23.18,8.200000000000273,192,0,1,2
10,23.64,8.100000000000364,122,0,1,2
11,23.67,3.700000000000273,0,0,1,2
12,22.93,0.7000000000002728,0,0,1,2
13,22.28,0.0,0,0,1,2
14,21.32,0.0,0,0,1,2
15,20.14,0.0,0,0,1,2
16,18.87,1.400000000000091,0,0,1,2
17,17.62,19.0,0,0,1,2
18,16.29,19.300000000000182,0,0,1,2
19,14.97,18.800000000000182,0,0,1,2
20,13.51,27.800000000000182,0,0,1,2
21,12.0,28.0,0,1,1,2
22,10.42,25.300000000000182,0,1,1,2
23,8.51,5.700000000000273,0,1,1,2
24,6.54,-10.799999999999727,0,1,1,2
25,4.73,-9.199999999999818,0,1,1,2
26,3.09,-6.299999999999727,0,1,1,2
27,1.55,0.20000000000027285,0,1,1,2
28,0.0,0.0,0,1,1,2
29,0.0,-0.09999999999990905,0,1,1,2
30,0.0,-0.09999999999990905,0,1,1,2
31,0.0,-0.09999999999990905,0,1,1,2
32,0.0,-0.09999999999990905,0,1,1,2
33,0.0,-0.09999999999990905,0,1,1,2
34,0.0,-0.09999999999990905,0,1,1,2
35,0.0,-0.09999999999990905,0,1,1,2
36,0.0,-0.09999999999990905,0,1,1,2
37,0.0,-0.09999999999990905,0,1,1,2
38,0.0,-0.09999999999990905,0,1,1,2
0,0.0,272.60000000000036,0,0,0,0
1,0.0,272.10000000000036,0,1,0,1
2,0.0,271.8000000000002,0,1,0,1
3,0.0,271.8000000000002,0,1,0,1
4,0.0,271.8000000000002,0,1,0,1
5,0.0,271.60000000000036,0,1,0,1
6,0.0,271.60000000000036,0,1,0,1
7,0.0,271.60000000000036,0,1,0,1
8,0.0,271.60000000000036,0,1,0,1
9,0.0,271.60000000000036,0,1,0,1
10,0.0,271.5,0,1,0,1
11,0.0,271.5,8,1,0,1
12,0.0,268.7000000000003,268,1,0,1
13,3.04,256.7000000000003,9,1,0,1
14,3.3200000000000003,176.20000000000027,0,1,0,1
15,1.98,14.200000000000273,0,1,0,1
16,1.9100000000000001,-20.0,74,1,0,1
17,3.16,23.600000000000364,237,0,0,0
18,5.37,81.40000000000009,70,0,0,0
19,6.74,111.80000000000018,276,0,0,0
20,8.58,144.70000000000027,338,0,0,0
21,11.24,173.60000000000036,338,0,0,0
22,13.81,171.4000000000001,293,0,0,0
23,15.63,146.60000000000036,234,0,0,0
24,16.82,106.40000000000009,190,0,0,0
25,17.400000000000002,73.60000000000036,174,0,0,0
26,17.72,40.100000000000364,110,0,0,0
27,17.5,16.100000000000364,0,0,0,0
28,16.86,11.5,0,0,0,0
29,16.19,9.100000000000364,0,0,0,0
30,15.5,39.100000000000364,48,0,0,0
31,15.47,40.90000000000009,161,0,0,0
32,16.38,17.700000000000273,330,0,0,0
33,18.580000000000002,-2.5,381,0,0,0
34,21.080000000000002,-7.5,342,0,0,0
35,23.16,-6.699999999999818,330,0,0,0
36,25.11,-0.1999999999998181,320,0,0,0
37,26.7,24.40000000000009,257,0,0,0
38,27.45,41.40000000000009,136,0,0,0
0,1.72,-37.79999999999973,0,0,0,0
1,0.74,-41.09999999999991,0,0,0,0
2,0.0,-41.19999999999982,0,0,0,0
3,0.0,-41.09999999999991,0,0,0,0
4,0.0,-41.19999999999982,0,0,0,0
5,0.0,-41.09999999999991,0,0,0,0
6,0.0,-40.899999999999636,0,0,0,0
7,0.0,-40.79999999999973,0,0,0,0
8,0.0,-40.399999999999636,0,0,0,0
9,0.0,-40.399999999999636,0,0,0,0
10,0.0,-40.19999999999982,0,0,0,0
11,0.0,-37.399999999999636,189,0,0,0
12,2.33,-36.69999999999982,254,0,0,0
13,5.0,-29.59999999999991,252,0,0,0
14,7.29,-21.299999999999727,293,0,0,0
15,9.620000000000001,-6.099999999999909,338,0,0,0
16,12.18,-1.699999999999818,360,0,0,0
17,14.84,1.1000000000003638,374,0,0,0
18,17.46,1.300000000000182,373,0,0,0
19,19.97,1.300000000000182,363,0,0,0
20,22.2,1.300000000000182,342,0,0,0
21,24.150000000000002,1.300000000000182,342,0,0,0
22,25.98,1.400000000000091,335,0,0,0
23,27.650000000000002,1.5,294,0,0,0
24,28.830000000000002,1.5,203,0,0,0
25,29.25,1.5,148,0,0,0
26,29.34,1.5,136,0,0,0
27,29.6,-0.599999999999909,270,0,0,0
28,30.54,-4.299999999999727,311,0,0,0
29,31.86,-6.199999999999818,254,0,0,0
30,32.64,-7.599999999999909,115,0,0,0
31,32.83,-6.299999999999727,156,0,0,0
32,33.12,-3.199999999999818,175,0,0,0
33,33.42,-2.399999999999636,138,0,0,0
34,33.65,0.8000000000001819,148,0,0,0
35,33.88,4.700000000000273,130,0,0,0
36,33.92,6.800000000000182,58,0,0,0
37,33.63,8.300000000000182,26,0,0,0
38,33.12,7.5,78,0,0,0
39,32.84,4.5,171,0,0,0
0,0.0,-2.0,0,0,0,0
1,0.0,-2.0,0,0,1,2
2,0.0,-2.0,0,0,1,2
3,0.0,-2.0,0,0,1,2
4,0.0,-2.0,0,0,1,2
5,0.0,-2.0,0,0,1,2
6,0.0,-2.0,0,0,1,2
7,0.0,-2.0,0,0,1,2
8,0.0,-2.0,0,0,1,2
9,0.0,-2.0,0,0,1,2
10,0.0,-2.0,0,0,1,2
11,0.0,-1.900000000000091,0,0,1,2
12,0.0,-2.0,0,0,1,2
13,0.0,-2.0,0,0,1,2
14,0.0,-2.0,0,0,1,2
15,0.0,-2.0,0,0,1,2
16,0.0,-2.0,0,0,1,2
17,0.0,-2.0,0,0,1,2
18,0.0,-2.0,0,0,1,2
19,0.0,-2.0,0,0,1,2
20,0.0,-2.0,0,0,1,2
21,0.0,-2.0,0,0,1,2
22,0.0,-2.0,0,0,1,2
23,0.0,-2.0,0,0,1,2
24,0.0,-2.0,0,0,1,2
25,0.0,-2.0,0,0,1,2
26,0.0,-2.0,0,0,1,2
27,0.0,-2.0,0,0,1,2
28,0.0,-2.0,0,0,1,2
29,0.0,-2.0,0,0,1,2
30,0.0,-2.0,0,0,1,2
31,0.0,-1.900000000000091,0,0,1,2
32,0.0,-2.0,0,0,1,2
33,0.0,-2.0,0,0,1,2
34,0.0,-2.0,0,0,1,2
35,0.0,-1.900000000000091,0,0,1,2
36,0.0,-2.0,0,0,1,2
37,0.0,-2.0,0,0,1,2
0,0.0,-2.0,0,0,1,2
1,0.0,-2.0,0,0,1,2
2,0.0,-1.900000000000091,0,0,1,2
3,0.0,-2.0,0,0,1,2
4,0.0,-2.0,0,0,1,2
5,0.0,-2.0,60,0,1,2
6,1.09,-25.59999999999991,135,0,1,2
7,3.29,-44.59999999999991,154,0,1,2
8,5.34,-53.30000000000018,161,0,1,2
9,7.32,-53.0,184,0,1,2
10,9.200000000000001,-36.30000000000018,211,0,1,2
11,11.200000000000001,-41.20000000000027,215,0,1,2
12,13.05,-59.40000000000009,208,0,1,2
13,14.67,-62.90000000000009,208,0,1,2
14,16.05,-72.40000000000009,172,0,1,2
15,17.27,-81.80000000000018,182,0,1,2
16,18.43,-97.09999999999991,109,0,1,2
17,18.75,-109.90000000000009,14,0,1,2
18,18.650000000000002,-112.40000000000009,55,0,1,2
19,18.91,-112.70000000000027,123,0,1,2
20,19.62,-126.09999999999991,149,0,1,2
21,20.7,-134.9000000000001,172,0,1,2
22,21.72,-113.30000000000018,180,0,1,2
23,23.03,-54.70000000000027,211,0,1,2
24,24.580000000000002,-42.80000000000018,232,0,1,2
25,28.2,0.09999999999990905,226,0,0,0
26,31.64,-3.0,198,0,0,0
27,32.93,-1.300000000000182,211,0,0,0
28,34.230000000000004,-0.3000000000001819,175,0,0,0
29,35.230000000000004,3.199999999999818,162,0,0,0
30,36.160000000000004,-0.900000000000091,107,1,0,1
31,36.67,-1.099999999999909,0,1,0,1
32,36.7,1.699999999999818,0,1,0,1
33,36.14,2.299999999999727,0,1,0,1
34,34.410000000000004,1.7999999999997272,0,1,0,1
35,32.25,0.29999999999972715,0,1,0,1
36,30.27,3.400000000000091,0,0,0,0
0,0.0,5.299999999999727,0,0,0,0
1,0.0,5.199999999999818,0,0,0,0
2,0.0,5.299999999999727,0,0,0,0
3,0.0,5.199999999999818,0,0,0,0
4,0.0,5.299999999999727,0,0,0,0
5,0.0,5.299999999999727,0,0,0,0
6,0.0,5.199999999999818,0,0,0,0
7,0.0,5.299999999999727,0,0,0,0
8,0.0,5.199999999999818,0,0,0,0
9,0.0,5.299999999999727,0,0,0,0
10,0.0,5.299999999999727,0,0,0,0
11,0.0,5.199999999999818,0,0,0,0
12,0.0,5.299999999999727,0,0,0,0
13,0.0,5.199999999999818,0,0,0,0
14,0.0,5.299999999999727,0,0,0,0
15,0.0,5.199999999999818,0,0,0,0
16,0.0,5.299999999999727,0,0,0,0
17,0.0,5.199999999999818,26,0,0,0
18,1.22,5.199999999999818,156,0,0,0
19,4.11,5.299999999999727,229,0,0,0
20,7.33,8.299999999999727,272,0,0,0
21,10.49,12.400000000000091,281,0,0,0
22,13.34,18.59999999999991,288,0,0,0
23,16.1,19.299999999999727,288,0,0,0
24,18.44,22.5,179,0,0,0
25,19.16,16.699999999999818,0,0,0,0
26,18.89,12.5,0,0,0,0
27,17.54,15.0,0,0,0,0
28,16.03,26.299999999999727,0,0,0,0
29,14.72,26.299999999999727,0,0,0,0
30,13.65,28.699999999999818,60,0,0,0
31,13.49,27.0,141,0,0,0
32,14.38,21.699999999999818,206,0,0,0
33,15.75,14.900000000000091,223,0,0,0
34,17.240000000000002,5.900000000000091,226,0,0,0
35,18.72,5.900000000000091,267,0,0,0
36,20.38,10.900000000000091,286,0,0,0
37,22.19,33.19999999999982,304,0,0,0
38,23.900000000000002,39.5,311,0,0,0
39,25.61,44.19999999999982,334,0,0,0
0,30.36,-11.200000000000273,0,0,1,2
1,29.68,-11.400000000000091,87,0,1,2
2,30.150000000000002,-9.700000000000273,143,0,1,2
3,31.18,-4.0,175,0,1,2
4,32.34,1.0,179,0,1,2
5,33.44,3.199999999999818,179,0,1,2
6,34.61,4.5,66,0,1,2
7,34.660000000000004,7.599999999999909,0,1,0,1
8,34.4,12.299999999999727,0,1,0,1
9,33.82,13.900000000000091,24,1,0,1
10,33.8,18.799999999999727,97,1,0,1
11,34.42,15.699999999999818,117,1,0,1
12,35.230000000000004,8.900000000000091,125,0,0,0
13,36.04,-0.8000000000001819,101,0,0,0
14,36.51,-3.900000000000091,37,0,1,2
15,36.45,-2.900000000000091,0,0,1,2
16,36.07,0.7999999999997272,0,0,1,2
17,35.550000000000004,3.799999999999727,0,0,1,2
18,34.36,12.5,0,0,1,2
19,32.71,29.299999999999727,0,0,1,2
20,31.03,35.0,0,0,1,2
21,29.41,40.5,0,0,1,2
22,27.490000000000002,50.0,0,0,1,2
23,25.3,56.90000000000009,0,0,1,2
24,22.84,55.69999999999982,0,0,1,2
25,20.35,46.29999999999973,0,0,1,2
26,17.8,35.09999999999991,0,0,1,2
27,15.27,28.40000000000009,0,0,1,2
28,12.82,23.09999999999991,0,0,1,2
29,10.69,43.19999999999982,0,0,1,2
30,8.77,28.0,0,0,1,2
31,6.24,8.299999999999727,0,0,1,2
32,3.65,8.400000000000091,0,0,1,2
33,1.76,9.299999999999727,0,0,1,2
34,0.0,9.799999999999727,0,0,1,2
35,0.0,10.900000000000091,0,0,1,2
36,0.0,12.799999999999727,143,0,1,2
37,3.37,19.699999999999818,249,0,1,2
38,7.0200000000000005,28.799999999999727,268,0,0,0
0,2.45,-115.59999999999991,172,0,1,2
1,5.2,-139.0999999999999,215,0,1,2
2,8.01,-165.0999999999999,215,0,1,2
3,10.48,-169.9000000000001,231,0,1,2
4,12.8,-178.0999999999999,231,0,1,2
5,14.99,-177.0,231,0,1,2
6,17.06,-165.5,231,0,1,2
7,19.07,-137.9000000000001,228,0,1,2
8,20.92,-96.70000000000027,249,0,1,2
9,22.79,-89.40000000000009,249,0,1,2
10,24.8,-66.5,268,0,1,2
11,26.7,-35.5,268,0,1,2
12,28.75,-22.200000000000273,272,0,1,2
13,30.8,-20.40000000000009,268,0,0,0
14,32.730000000000004,-11.800000000000182,236,0,0,0
15,34.56,-2.5,187,1,0,1
16,35.63,-0.09999999999990905,167,1,0,1
17,36.56,1.7999999999997272,167,1,0,1
18,37.4,-4.599999999999909,96,1,0,1
19,37.550000000000004,-4.700000000000273,0,1,0,1
20,36.84,-6.599999999999909,0,1,0,1
21,35.78,-12.0,0,1,0,1
22,34.32,-14.099999999999909,0,1,0,1
23,33.04,-13.599999999999909,0,1,0,1
24,31.84,-10.800000000000182,0,1,0,1
25,30.2,-1.400000000000091,0,1,0,1
26,28.5,3.0,0,1,0,1
27,26.68,11.900000000000091,0,1,0,1
28,25.26,36.0,0,1,0,1
29,22.53,57.19999999999982,0,1,0,1
30,20.31,88.40000000000009,0,1,0,1
31,18.56,105.90000000000009,0,1,0,1
32,16.18,111.5,0,0,1,2
33,13.22,119.69999999999982,0,0,1,2
34,9.98,119.79999999999973,0,0,1,2
35,7.11,117.40000000000009,0,0,1,2
36,5.76,114.5,0,0,1,2
37,5.23,114.40000000000009,87,0,1,2
38,5.61,105.90000000000009,110,0,0,0
0,14.56,15.099999999999909,0,0,0,0
1,11.5,8.299999999999727,0,0,1,2
2,8.9,0.599999999999909,0,0,1,2
3,6.38,0.09999999999990905,0,0,1,2
4,3.88,-4.599999999999909,0,0,1,2
5,2.08,-5.700000000000273,0,0,1,2
6,0.84,-8.800000000000182,0,0,1,2
7,0.0,-40.70000000000027,55,0,1,2
8,1.17,-63.30000000000018,179,0,1,2
9,3.65,-76.20000000000027,255,0,1,2
10,6.58,-57.09999999999991,294,0,1,2
11,9.5,-30.90000000000009,330,0,1,2
12,12.38,-7.700000000000273,337,0,1,2
13,15.1,2.799999999999727,276,0,0,0
14,17.06,59.5,257,0,0,0
15,18.56,95.40000000000009,246,0,0,0
16,19.91,109.79999999999973,242,1,0,1
17,21.080000000000002,102.5,242,1,0,1
18,22.27,68.69999999999982,242,0,0,0
19,23.2,15.199999999999818,0,0,0,0
20,21.18,-9.800000000000182,0,0,0,0
21,18.76,-10.200000000000273,0,0,0,0
22,16.0,-13.700000000000273,0,0,0,0
23,12.870000000000001,-13.700000000000273,0,0,0,0
24,9.6,-13.099999999999909,0,0,0,0
25,7.19,-9.300000000000182,0,0,0,0
26,6.65,-7.300000000000182,131,0,0,0
27,7.19,-4.099999999999909,208,0,0,0
28,9.31,0.0,252,0,0,0
29,11.69,3.400000000000091,348,0,0,0
30,14.77,4.199999999999818,391,0,0,0
31,18.14,4.199999999999818,391,0,0,0
32,21.37,4.199999999999818,368,0,0,0
33,24.150000000000002,2.699999999999818,335,0,0,0
34,26.66,0.0,322,0,0,0
35,28.73,1.099999999999909,267,0,0,0
36,30.36,0.1999999999998181,224,0,0,0
0,32.55,2.199999999999818,143,0,0,0
1,33.26,3.599999999999909,136,0,0,0
2,33.83,5.099999999999909,79,0,0,0
3,34.02,12.099999999999909,13,0,0,0
4,33.95,7.799999999999727,22,0,0,0
5,33.56,6.099999999999909,40,0,0,0
6,33.68,6.0,63,0,0,0
7,33.89,4.5,0,0,0,0
8,33.78,3.299999999999727,0,0,0,0
9,33.49,0.29999999999972715,0,0,0,0
10,32.76,0.0,0,0,0,0
11,31.45,-0.40000000000009095,0,0,0,0
12,30.060000000000002,0.1999999999998181,0,0,0,0
13,28.68,-0.7000000000002728,0,0,0,0
14,27.91,-1.400000000000091,0,0,0,0
15,27.45,-0.3000000000001819,27,0,0,0
16,27.7,-0.3000000000001819,117,0,0,0
17,28.560000000000002,-0.3000000000001819,117,1,0,1
18,29.52,2.599999999999909,81,1,0,1
19,30.0,3.299999999999727,0,1,0,1
20,30.05,1.400000000000091,0,1,0,1
21,29.650000000000002,1.199999999999818,0,1,0,1
22,29.26,-2.5,0,1,0,1
23,28.79,-2.5,0,1,0,1
24,28.28,-2.5,0,1,0,1
25,27.71,-2.5,0,1,0,1
26,27.13,-2.5,0,1,0,1
27,26.59,-2.599999999999909,0,1,0,1
28,26.060000000000002,-1.7000000000002728,0,1,0,1
29,25.44,1.400000000000091,0,1,0,1
30,24.71,3.199999999999818,0,1,0,1
31,23.86,3.299999999999727,0,1,0,1
32,23.1,7.400000000000091,0,1,0,1
33,22.48,16.5,0,1,0,1
34,21.87,46.59999999999991,0,1,0,1
35,21.19,88.79999999999973,0,1,0,1
36,20.54,128.5,0,1,0,1
37,20.1,152.79999999999973,0,1,0,1
38,19.64,172.19999999999982,68,0,0,0
0,21.17,167.5999999999999,161,1,0,1
1,22.53,155.5,213,1,0,1
2,23.990000000000002,87.90000000000009,213,1,0,1
3,25.59,24.09999999999991,213,1,0,1
4,27.17,-3.200000000000273,213,0,0,0
5,28.59,-2.800000000000182,203,0,0,0
6,29.990000000000002,-2.800000000000182,190,0,0,0
7,31.23,-0.20000000000027285,174,0,0,0
8,32.34,0.29999999999972715,99,1,0,1
9,32.96,0.900000000000091,53,1,0,1
10,33.03,1.199999999999818,0,1,0,1
11,32.57,2.0,0,1,0,1
12,31.990000000000002,2.199999999999818,0,1,0,1
13,31.19,-1.0,0,1,0,1
14,30.36,-0.40000000000009095,0,1,0,1
15,29.51,-0.5,0,1,0,1
16,28.560000000000002,-3.300000000000182,0,1,0,1
17,27.6,-1.800000000000182,0,1,0,1
18,26.37,-0.599999999999909,0,1,0,1
19,25.1,-5.5,0,1,0,1
20,23.87,-5.700000000000273,0,1,0,1
21,22.990000000000002,-5.700000000000273,0,1,0,1
22,22.01,-5.300000000000182,0,1,0,1
23,21.16,2.199999999999818,0,1,0,1
24,20.25,18.699999999999818,0,1,0,1
25,19.09,68.19999999999982,0,1,0,1
26,17.48,104.29999999999973,0,1,0,1
27,15.540000000000001,156.5,0,1,0,1
28,13.41,175.4000000000001,0,1,0,1
29,10.91,175.5,0,1,0,1
30,8.3,174.9000000000001,0,1,0,1
31,5.5,160.9000000000001,0,1,0,1
32,3.06,145.0,0,1,0,1
33,1.17,145.0,0,1,0,1
34,0.0,145.0,0,1,0,1
35,0.0,144.9000000000001,63,1,0,1
36,0.0,145.0,161,1,0,1
37,2.94,144.9000000000001,210,1,0,1
38,5.34,146.79999999999973,246,1,0,1
39,7.79,160.79999999999973,259,0,0,0
0,10.02,170.0,285,0,0,0
1,12.18,186.5999999999999,314,1,0,1
2,14.34,205.79999999999973,290,1,0,1
3,16.11,215.5,309,1,0,1
4,17.85,193.29999999999973,309,1,0,1
5,19.740000000000002,126.0,319,0,0,0
6,21.55,55.90000000000009,329,0,0,0
7,23.35,21.699999999999818,329,0,0,0
8,25.02,6.900000000000091,329,0,0,0
9,26.86,-2.5,325,0,0,0
10,28.45,-8.400000000000091,309,0,0,0
11,29.96,-9.800000000000182,285,0,0,0
12,31.11,-6.200000000000273,231,0,0,0
13,32.13,-10.599999999999909,231,0,0,0
14,32.980000000000004,-13.0,215,0,0,0
15,33.63,-6.0,182,0,0,0
16,34.17,-6.099999999999909,185,0,0,0
17,34.83,-9.700000000000273,215,0,0,0
18,35.63,-13.900000000000091,211,0,0,0
19,36.27,-13.400000000000091,198,0,0,0
20,36.980000000000004,-11.800000000000182,198,0,0,0
21,37.63,-8.900000000000091,202,0,0,0
22,38.38,-8.599999999999909,205,0,0,0
23,39.17,-10.300000000000182,205,0,0,0
24,39.730000000000004,-7.300000000000182,202,0,0,0
25,40.4,-6.099999999999909,193,0,0,0
26,40.95,-7.400000000000091,167,0,0,0
27,41.34,-11.200000000000273,135,0,0,0
28,41.03,-14.300000000000182,0,0,0,0
29,40.01,-14.0,0,0,0,0
30,38.99,-13.5,50,0,0,0
31,38.36,-11.700000000000273,66,0,0,0
32,37.96,-9.5,34,0,0,0
33,37.29,-9.400000000000091,34,0,0,0
34,36.56,-9.400000000000091,86,0,0,0
35,36.38,-10.800000000000182,169,0,0,0
36,36.76,-9.900000000000091,172,0,0,0
37,37.14,-8.900000000000091,0,0,0,0
38,36.68,-9.200000000000273,0,0,0,0
39,35.480000000000004,-11.099999999999909,0,0,0,0
0,10.89,-0.09999999999990905,260,0,0,0
1,13.6,-5.5,283,0,0,0
2,16.22,-6.300000000000182,290,0,0,0
3,18.75,-5.700000000000273,311,0,0,0
4,21.41,-5.200000000000273,311,0,0,0
5,23.87,-9.200000000000273,311,0,0,0
6,26.3,-15.5,298,0,0,0
7,28.47,-17.90000000000009,242,0,0,0
8,30.22,-14.300000000000182,202,0,0,0
9,31.64,-14.300000000000182,198,0,0,0
10,33.08,-9.0,198,0,0,0
11,34.27,-9.200000000000273,125,0,0,0
12,34.72,-11.300000000000182,34,0,0,0
13,34.37,-11.300000000000182,9,0,0,0
14,33.68,-11.300000000000182,3,0,0,0
15,32.7,-11.0,0,0,0,0
16,31.6,-10.900000000000091,0,0,0,0
17,30.34,-10.800000000000182,0,0,0,0
18,29.63,-20.800000000000182,0,0,0,0
19,28.85,-17.300000000000182,0,0,0,0
20,27.93,-17.0,0,0,0,0
21,26.88,-12.400000000000091,0,0,0,0
22,25.87,-8.700000000000273,0,0,0,0
23,24.7,-0.8000000000001819,0,0,0,0
24,23.650000000000002,1.7999999999997272,0,0,0,0
25,20.69,-17.700000000000273,0,0,0,0
26,18.94,-18.40000000000009,0,0,0,0
27,16.87,0.7999999999997272,0,0,0,0
28,14.81,27.799999999999727,0,0,0,0
29,12.61,9.0,0,0,0,0
30,10.74,-16.40000000000009,0,0,0,0
31,9.1,-20.0,0,0,0,0
32,6.61,-19.5,0,0,0,0
33,3.88,-16.40000000000009,0,0,0,0
34,2.1,-13.5,0,0,0,0
35,1.02,-11.599999999999909,0,0,0,0
36,0.0,-10.0,0,0,0,0
37,0.0,-7.800000000000182,0,0,0,0
0,4.55,-16.200000000000273,237,0,0,0
1,7.7,-19.300000000000182,273,0,0,0
2,10.65,-23.0,276,0,0,0
3,13.35,-24.90000000000009,280,0,0,0
4,15.99,-25.59999999999991,280,0,0,0
5,18.39,-25.800000000000182,280,0,0,0
6,20.73,-14.5,280,0,0,0
7,22.91,-5.800000000000182,280,0,0,0
8,25.150000000000002,-4.800000000000182,280,0,0,0
9,27.37,-0.20000000000027285,276,0,0,0
10,29.32,4.199999999999818,257,0,0,0
11,31.34,4.900000000000091,262,0,0,0
12,33.2,4.699999999999818,252,0,0,0
13,34.85,0.7999999999997272,159,0,0,0
14,36.08,3.099999999999909,151,0,0,0
15,37.050000000000004,3.599999999999909,143,0,0,0
16,37.89,4.900000000000091,66,0,0,0
17,38.32,4.199999999999818,43,0,0,0
18,38.230000000000004,4.0,24,0,0,0
19,38.03,4.0,0,0,0,0
20,37.57,2.0,0,0,0,0
21,36.76,1.599999999999909,0,0,0,0
22,36.01,2.799999999999727,0,0,0,0
23,35.25,3.0,0,0,0,0
24,34.62,3.0,0,0,0,0
25,33.68,3.299999999999727,0,0,0,0
26,32.92,2.299999999999727,0,0,0,0
27,32.15,-0.5,0,0,1,2
28,31.85,0.900000000000091,104,0,1,2
29,32.33,2.699999999999818,127,0,1,2
30,33.14,3.900000000000091,127,0,1,2
31,33.86,3.900000000000091,127,0,1,2
32,34.59,3.299999999999727,117,0,1,2
33,35.050000000000004,1.0,9,0,1,2
34,34.82,1.099999999999909,9,0,1,2
35,34.35,1.099999999999909,1,0,1,2
36,33.81,-0.8000000000001819,0,0,1,2
37,33.1,-0.40000000000009095,0,0,1,2
38,31.68,-0.20000000000027285,0,0,1,2
0,0.0,4.0,0,0,0,0
1,0.0,4.0,0,0,0,0
2,0.0,4.0,0,0,0,0
3,0.0,4.0,0,0,0,0
4,0.0,4.0,0,0,0,0
5,0.0,4.0,0,0,0,0
6,0.0,4.0,0,0,0,0
7,0.0,4.0,0,0,0,0
8,0.0,4.0,0,0,0,0
9,0.0,4.0,0,0,0,0
10,0.0,4.0,0,0,0,0
11,0.0,4.0,0,0,0,0
12,0.0,4.0,0,0,0,0
13,0.0,4.0,0,0,0,0
14,0.0,4.0,0,0,0,0
15,0.0,4.0,0,0,0,0
16,0.0,4.0,0,0,0,0
17,0.0,4.0,0,0,0,0
18,0.0,4.0,0,0,0,0
19,0.0,4.0,0,0,0,0
20,0.0,4.0,0,0,0,0
21,0.0,4.0,0,0,0,0
22,0.0,4.0,0,0,0,0
23,0.85,4.0,53,0,0,0
24,2.4,4.0,57,0,0,0
25,3.7,4.0,76,0,0,0
26,5.1000000000000005,4.0,110,0,0,0
27,6.74,3.099999999999909,114,0,0,0
28,8.25,-4.599999999999909,114,0,0,0
29,9.57,-4.700000000000273,110,0,0,0
30,10.8,-5.400000000000091,107,0,0,0
31,11.8,-8.599999999999909,86,0,0,0
32,12.450000000000001,-5.200000000000273,61,0,0,0
33,12.92,-1.099999999999909,61,0,0,0
34,13.18,-0.40000000000009095,52,0,0,0
35,13.27,-5.099999999999909,0,0,0,0
36,13.07,-2.700000000000273,61,0,0,0
37,13.23,1.599999999999909,68,0,0,0
0,13.9,4.699999999999818,55,0,0,0
1,13.58,3.900000000000091,0,0,0,0
2,13.08,3.599999999999909,1,0,0,0
3,12.77,4.299999999999727,27,0,0,0
4,12.73,8.900000000000091,27,0,0,0
5,12.620000000000001,10.599999999999909,0,0,0,0
6,12.36,9.0,0,0,0,0
7,11.88,-5.700000000000273,0,0,0,0
8,11.200000000000001,-19.800000000000182,0,0,0,0
9,10.16,-20.09999999999991,0,0,0,0
10,8.89,-15.200000000000273,0,0,0,0
11,7.36,-15.599999999999909,0,0,0,0
12,5.22,-18.300000000000182,0,0,0,0
13,2.66,-16.09999999999991,0,0,0,0
14,1.19,-16.0,0,0,0,0
15,0.0,-15.800000000000182,0,0,0,0
16,0.0,-15.700000000000273,0,0,0,0
17,0.0,-15.800000000000182,0,0,0,0
18,0.0,-15.800000000000182,0,0,0,0
19,0.0,-15.800000000000182,0,0,0,0
20,0.0,-15.700000000000273,0,0,0,0
21,0.0,-15.800000000000182,0,0,0,0
22,0.0,-15.800000000000182,0,0,0,0
23,0.0,-15.800000000000182,0,0,0,0
24,0.0,-15.800000000000182,0,0,0,0
25,0.0,-15.800000000000182,0,0,0,0
26,0.0,-15.800000000000182,0,0,0,0
27,0.0,-15.800000000000182,0,0,0,0
28,0.0,-15.800000000000182,0,0,0,0
29,0.0,-15.700000000000273,0,0,0,0
30,0.0,-15.800000000000182,0,0,0,0
31,0.0,-15.800000000000182,0,0,0,0
32,0.0,-15.800000000000182,0,0,0,0
33,0.0,-15.800000000000182,0,0,0,0
34,0.0,-15.800000000000182,0,0,0,0
35,0.0,-15.800000000000182,0,0,0,0
36,0.0,-15.800000000000182,0,0,0,0
37,0.0,-15.800000000000182,0,0,0,0
0,0.0,-15.800000000000182,0,0,0,0
1,0.0,-15.800000000000182,0,0,0,0
2,0.0,-15.800000000000182,0,0,0,0
3,0.0,-15.700000000000273,0,0,0,0
4,0.0,-15.800000000000182,0,0,0,0
