,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed,distance_1,ego_speed_1,d_diff_1,s_diff_1,distance_2,ego_speed_2,d_diff_2,s_diff_2,distance_3,ego_speed_3,d_diff_3,s_diff_3,distance_4,ego_speed_4,d_diff_4,s_diff_4,distance_5,ego_speed_5,d_diff_5,s_diff_5
31606,scene-0101,1533151519446755,1533151519901785,5b282658f35248ffb284d1e5d68ada8d,fbdd4075eb774a729abb16f599d18827,"[593.067, 1511.66, 0.0]","[581.767, 1519.269, 0.576]",13.635,-5.0,5.0,193,0,223,0,6.83,12.565999999999999,3.2,1.0690000000000008,1.7999999999999998,11.527999999999999,1.55,2.107000000000001,3.45,10.883,0.0,2.7520000000000007,5.0,10.527999999999999,0.0,3.107000000000001,5.0,10.561,0.0,3.074,5.0
31612,scene-0101,1533151519946606,1533151520401954,5b282658f35248ffb284d1e5d68ada8d,bcb28efe2d9a404e9b91af98813cdff3,"[592.553, 1511.971, 0.0]","[579.957, 1520.514, 0.558]",15.23,1.7,6.83,223,0,242,0,8.65,13.635,5.0,1.5950000000000006,1.83,12.565999999999999,3.2,2.6640000000000015,3.63,11.527999999999999,1.55,3.7020000000000017,5.28,10.883,0.0,4.347000000000001,6.83,10.527999999999999,0.0,4.702000000000002,6.83
31617,scene-0101,1533151520446480,1533151520901966,5b282658f35248ffb284d1e5d68ada8d,2aa1cf5ba1d44a1a9c8f772a907bb77e,"[591.832, 1512.411, 0.0]","[577.867, 1522.015, 0.541]",16.957,1.7,8.65,242,0,246,0,10.52,15.23,6.83,1.7270000000000003,1.8200000000000003,13.635,5.0,3.322000000000001,3.6500000000000004,12.565999999999999,3.2,4.391000000000002,5.45,11.527999999999999,1.55,5.429000000000002,7.1000000000000005,10.883,0.0,6.074000000000002,8.65
31630,scene-0101,1533151520946912,1533151521401438,5b282658f35248ffb284d1e5d68ada8d,1463f513201e479aa5122b6b1b1e455f,"[590.82, 1513.031, 0.0]","[575.349, 1523.838, 0.523]",18.879,1.4,10.52,246,0,246,0,12.3,16.957,8.65,1.9220000000000006,1.8699999999999992,15.23,6.83,3.649000000000001,3.6899999999999995,13.635,5.0,5.2440000000000015,5.52,12.565999999999999,3.2,6.313000000000002,7.319999999999999,11.527999999999999,1.55,7.351000000000003,8.969999999999999
31632,scene-0101,1533151521447359,1533151521902204,5b282658f35248ffb284d1e5d68ada8d,f70b8cb2aba3481083ac7403d4719f23,"[589.535, 1513.816, 0.0]","[572.518, 1525.931, 0.505]",20.895,1.2,12.3,246,0,246,0,13.93,18.879,10.52,2.0159999999999982,1.7800000000000011,16.957,8.65,3.937999999999999,3.6500000000000004,15.23,6.83,5.664999999999999,5.470000000000001,13.635,5.0,7.26,7.300000000000001,12.565999999999999,3.2,8.329,9.100000000000001
31643,scene-0101,1533151521946665,1533151522401814,5b282658f35248ffb284d1e5d68ada8d,0542ae6e08e14d2db539154651ec3b4c,"[588.127, 1514.687, 0.0]","[569.4, 1528.311, 0.372]",23.160999999999998,1.1,13.93,246,0,242,0,15.75,20.895,12.3,2.2659999999999982,1.629999999999999,18.879,10.52,4.2819999999999965,3.41,16.957,8.65,6.203999999999997,5.279999999999999,15.23,6.83,7.930999999999997,7.1,13.635,5.0,9.525999999999998,8.93
31651,scene-0101,1533151522447088,1533151522901526,5b282658f35248ffb284d1e5d68ada8d,607e37682b2d45e889716a1268383677,"[586.485, 1515.694, 0.0]","[566.275, 1530.647, 0.331]",25.143,-1.3,15.75,242,0,246,0,17.08,23.160999999999998,13.93,1.9820000000000029,1.8200000000000003,20.895,12.3,4.248000000000001,3.4499999999999993,18.879,10.52,6.263999999999999,5.23,16.957,8.65,8.186,7.1,15.23,6.83,9.913,8.92
31655,scene-0101,1533151522946984,1533151523401878,5b282658f35248ffb284d1e5d68ada8d,70270597b3e7458983c4b3ea269ffa31,"[584.644, 1516.825, 0.0]","[562.966, 1533.183, 0.34]",27.159000000000002,-16.1,17.08,246,0,246,0,18.36,25.143,15.75,2.016000000000002,1.3299999999999983,23.160999999999998,13.93,3.9980000000000047,3.1499999999999986,20.895,12.3,6.264000000000003,4.779999999999998,18.879,10.52,8.280000000000001,6.559999999999999,16.957,8.65,10.202000000000002,8.429999999999998
31669,scene-0101,1533151523447428,1533151523901652,5b282658f35248ffb284d1e5d68ada8d,130b6526a37f4bbb80220f2625657780,"[582.66, 1518.035, 0.0]","[559.611, 1535.618, 0.349]",28.991999999999997,-23.7,18.36,246,0,255,0,19.63,27.159000000000002,17.08,1.8329999999999949,1.2800000000000011,25.143,15.75,3.8489999999999966,2.6099999999999994,23.160999999999998,13.93,5.8309999999999995,4.43,20.895,12.3,8.096999999999998,6.059999999999999,18.879,10.52,10.112999999999996,7.84
31671,scene-0101,1533151523947287,1533151524401856,5b282658f35248ffb284d1e5d68ada8d,dea7df3ca28c4d95918d06fc95334605,"[580.536, 1519.404, 0.0]","[556.147, 1538.305, 0.358]",30.858,-20.6,19.63,255,0,262,0,21.03,28.991999999999997,18.36,1.8660000000000032,1.2699999999999996,27.159000000000002,17.08,3.698999999999998,2.5500000000000007,25.143,15.75,5.715,3.879999999999999,23.160999999999998,13.93,7.697000000000003,5.699999999999999,20.895,12.3,9.963000000000001,7.329999999999998
31680,scene-0101,1533151524447730,1533151524901997,5b282658f35248ffb284d1e5d68ada8d,becc3a4941d247739ac88bea8b9ecf95,"[578.324, 1520.92, 0.0]","[552.321, 1541.197, 0.489]",32.978,-16.3,21.03,262,0,262,0,22.57,30.858,19.63,2.120000000000001,1.4000000000000021,28.991999999999997,18.36,3.986000000000004,2.6700000000000017,27.159000000000002,17.08,5.818999999999999,3.950000000000003,25.143,15.75,7.835000000000001,5.280000000000001,23.160999999999998,13.93,9.817000000000004,7.100000000000001
31686,scene-0101,1533151524948156,1533151525401362,5b282658f35248ffb284d1e5d68ada8d,65962ab44aa5483584c4252fe3d289d2,"[575.911, 1522.64, 0.0]","[548.204, 1544.159, 0.575]",35.086,-12.7,22.57,262,0,262,0,23.98,32.978,21.03,2.107999999999997,1.5399999999999991,30.858,19.63,4.227999999999998,2.9400000000000013,28.991999999999997,18.36,6.094000000000001,4.210000000000001,27.159000000000002,17.08,7.926999999999996,5.490000000000002,25.143,15.75,9.942999999999998,6.82
31696,scene-0101,1533151525398255,1533151525901596,5b282658f35248ffb284d1e5d68ada8d,75379cb9add24ae596b433da1282c5fb,"[573.647, 1524.319, 0.0]","[544.076, 1547.095, 0.783]",37.334,-7.6,23.98,262,0,262,0,25.65,35.086,22.57,2.2480000000000047,1.4100000000000001,32.978,21.03,4.356000000000002,2.9499999999999993,30.858,19.63,6.476000000000003,4.350000000000001,28.991999999999997,18.36,8.342000000000006,5.620000000000001,27.159000000000002,17.08,10.175,6.900000000000002
31700,scene-0101,1533151525897578,1533151526401731,5b282658f35248ffb284d1e5d68ada8d,d5c9eaf5bb344cb684d682170660d900,"[571.018, 1526.365, 0.0]","[539.527, 1550.416, 0.93]",39.635999999999996,-4.4,25.65,262,0,259,0,26.98,37.334,23.98,2.3019999999999925,1.6699999999999982,35.086,22.57,4.549999999999997,3.0799999999999983,32.978,21.03,6.657999999999994,4.619999999999997,30.858,19.63,8.777999999999995,6.02,28.991999999999997,18.36,10.643999999999998,7.289999999999999
31713,scene-0101,1533151526398002,1533151526901267,5b282658f35248ffb284d1e5d68ada8d,9e5f531770284510a3b4c9e64ca48a08,"[568.252, 1528.54, 0.0]","[534.445, 1554.12, 0.983]",42.405,1.4,26.98,259,0,259,0,28.35,39.635999999999996,25.65,2.7690000000000055,1.3300000000000018,37.334,23.98,5.070999999999998,3.0,35.086,22.57,7.319000000000003,4.41,32.978,21.03,9.427,5.949999999999999,30.858,19.63,11.547,7.350000000000001
31717,scene-0101,1533151526897905,1533151527401747,5b282658f35248ffb284d1e5d68ada8d,f06ab7dbad944f61b850399daf6c437c,"[565.346, 1530.909, 0.0]","[529.152, 1557.745, 1.046]",45.07,7.3,28.35,259,0,252,0,29.31,42.405,26.98,2.664999999999999,1.370000000000001,39.635999999999996,25.65,5.434000000000005,2.700000000000003,37.334,23.98,7.735999999999997,4.370000000000001,35.086,22.57,9.984000000000002,5.780000000000001,32.978,21.03,12.091999999999999,7.32
31721,scene-0101,1533151527397766,1533151527901970,5b282658f35248ffb284d1e5d68ada8d,bf2c0c63e8bb4e9ba6602f35d4fff553,"[562.299, 1533.396, 0.0]","[523.86, 1561.37, 1.11]",47.553000000000004,9.6,29.31,252,0,252,0,30.45,45.07,28.35,2.483000000000004,0.9599999999999973,42.405,26.98,5.148000000000003,2.3299999999999983,39.635999999999996,25.65,7.917000000000009,3.66,37.334,23.98,10.219000000000001,5.329999999999998,35.086,22.57,12.467000000000006,6.739999999999998
22475,scene-0190,1533107511946616,1533107512414830,e49e2fd935074715a021e1c14827fb69,f2d131f3099041288d03fb0ecd7c5cc9,"[1039.694, 840.544, 0.0]","[1018.792, 863.969, 0.306]",31.396,-17.5,10.51,0,0,74,0,9.45,33.39,13.09,-1.9939999999999998,-2.58,35.756,16.1,-4.359999999999999,-5.590000000000002,38.568000000000005,19.27,-7.172000000000004,-8.76,41.871,22.31,-10.475000000000001,-11.799999999999999,45.533,25.0,-14.137,-14.49
22477,scene-0190,1533107512446476,1533107512915276,e49e2fd935074715a021e1c14827fb69,8be4e8508c644e839ab5f9834371abde,"[1038.586, 841.62, 0.0]","[1018.78, 863.961, 0.281]",29.857,-17.5,9.45,74,0,122,0,9.6,31.396,10.51,-1.5390000000000015,-1.0600000000000005,33.39,13.09,-3.5330000000000013,-3.6400000000000006,35.756,16.1,-5.899000000000001,-6.650000000000002,38.568000000000005,19.27,-8.711000000000006,-9.82,41.871,22.31,-12.014000000000003,-12.86
22480,scene-0190,1533107512946937,1533107513415363,e49e2fd935074715a021e1c14827fb69,f4ef70414c794cda9a8eafcbdccc0179,"[1037.68, 842.521, 0.0]","[1018.792, 863.969, 0.256]",28.581,-12.3,9.6,122,0,73,0,10.41,29.857,9.45,-1.2759999999999998,0.15000000000000036,31.396,10.51,-2.8150000000000013,-0.9100000000000001,33.39,13.09,-4.809000000000001,-3.49,35.756,16.1,-7.175000000000001,-6.500000000000002,38.568000000000005,19.27,-9.987000000000005,-9.67
22482,scene-0190,1533107513446775,1533107513915303,e49e2fd935074715a021e1c14827fb69,f502047cbda646659638839f0f968feb,"[1036.802, 843.409, 0.0]","[1018.804, 863.977, 0.231]",27.331,-8.0,10.41,73,0,30,0,10.87,28.581,9.6,-1.25,0.8100000000000005,29.857,9.45,-2.526,0.9600000000000009,31.396,10.51,-4.065000000000001,-0.09999999999999964,33.39,13.09,-6.059000000000001,-2.6799999999999997,35.756,16.1,-8.425,-5.690000000000001
22484,scene-0190,1533107513946672,1533107514415797,e49e2fd935074715a021e1c14827fb69,4a6c4a6a996e4d9a90c9767898ecce46,"[1035.83, 844.41, 0.0]","[1018.804, 863.977, 0.255]",25.939,-1.7,10.87,30,0,22,0,10.89,27.331,10.41,-1.3919999999999995,0.4599999999999991,28.581,9.6,-2.6419999999999995,1.2699999999999996,29.857,9.45,-3.9179999999999993,1.42,31.396,10.51,-5.457000000000001,0.35999999999999943,33.39,13.09,-7.4510000000000005,-2.2200000000000006
22486,scene-0190,1533107514447098,1533107514915351,e49e2fd935074715a021e1c14827fb69,340c0b4b046b4f1d91b942cffc0f56e0,"[1034.772, 845.519, 0.0]","[1018.804, 863.977, 0.278]",24.408,-0.8,10.89,22,0,32,0,10.8,25.939,10.87,-1.5309999999999988,0.02000000000000135,27.331,10.41,-2.9229999999999983,0.4800000000000004,28.581,9.6,-4.172999999999998,1.290000000000001,29.857,9.45,-5.448999999999998,1.4400000000000013,31.396,10.51,-6.9879999999999995,0.3800000000000008
22488,scene-0190,1533107514946417,1533107515415161,e49e2fd935074715a021e1c14827fb69,e7b11c31be6648f6b5524b714cfbdb69,"[1033.676, 846.685, 0.0]","[1018.792, 863.969, 0.353]",22.811999999999998,2.9,10.8,32,0,29,0,10.81,24.408,10.89,-1.5960000000000036,-0.08999999999999986,25.939,10.87,-3.1270000000000024,-0.06999999999999851,27.331,10.41,-4.519000000000002,0.39000000000000057,28.581,9.6,-5.769000000000002,1.200000000000001,29.857,9.45,-7.045000000000002,1.3500000000000014
22490,scene-0190,1533107515446840,1533107515916237,e49e2fd935074715a021e1c14827fb69,5fe43bcb918c47b9af2b91c125a8edf7,"[1032.635, 847.793, 0.0]","[1018.78, 863.961, 0.428]",21.296999999999997,3.5,10.81,29,0,22,0,10.9,22.811999999999998,10.8,-1.5150000000000006,0.009999999999999787,24.408,10.89,-3.111000000000004,-0.08000000000000007,25.939,10.87,-4.642000000000003,-0.05999999999999872,27.331,10.41,-6.0340000000000025,0.40000000000000036,28.581,9.6,-7.2840000000000025,1.2100000000000009
22491,scene-0190,1533107515946713,1533107516415490,e49e2fd935074715a021e1c14827fb69,53216b36efac40738772110592564211,"[1031.598, 848.889, 0.0]","[1018.769, 863.952, 0.428]",19.79,3.6,10.9,22,0,0,0,10.94,21.296999999999997,10.81,-1.506999999999998,0.08999999999999986,22.811999999999998,10.8,-3.0219999999999985,0.09999999999999964,24.408,10.89,-4.618000000000002,0.009999999999999787,25.939,10.87,-6.149000000000001,0.030000000000001137,27.331,10.41,-7.541,0.4900000000000002
22494,scene-0190,1533107516446610,1533107516915813,e49e2fd935074715a021e1c14827fb69,fd617847a1174b65a44752e641975162,"[1030.535, 850.005, 0.0]","[1018.757, 863.944, 0.428]",18.254,1.3,10.94,0,0,0,1,10.79,19.79,10.9,-1.5359999999999978,0.03999999999999915,21.296999999999997,10.81,-3.0429999999999957,0.129999999999999,22.811999999999998,10.8,-4.557999999999996,0.1399999999999988,24.408,10.89,-6.154,0.049999999999998934,25.939,10.87,-7.684999999999999,0.07000000000000028
22495,scene-0190,1533107516947038,1533107517415956,e49e2fd935074715a021e1c14827fb69,aaafe26605b44b48a0173221e7498e25,"[1029.487, 851.1, 0.0]","[1018.757, 863.944, 0.453]",16.743,-14.8,10.79,0,1,0,1,9.93,18.254,10.94,-1.5110000000000028,-0.15000000000000036,19.79,10.9,-3.0470000000000006,-0.11000000000000121,21.296999999999997,10.81,-4.5539999999999985,-0.02000000000000135,22.811999999999998,10.8,-6.068999999999999,-0.010000000000001563,24.408,10.89,-7.665000000000003,-0.10000000000000142
22497,scene-0190,1533107517446344,1533107517915454,e49e2fd935074715a021e1c14827fb69,6ba1fc7602bd4023b8241cd2d2ff15b3,"[1028.409, 852.227, 0.0]","[1018.757, 863.944, 0.478]",15.187999999999999,-28.1,9.93,0,1,0,4,8.77,16.743,10.79,-1.5549999999999997,-0.8599999999999994,18.254,10.94,-3.0660000000000025,-1.0099999999999998,19.79,10.9,-4.602,-0.9700000000000006,21.296999999999997,10.81,-6.108999999999998,-0.8800000000000008,22.811999999999998,10.8,-7.623999999999999,-0.870000000000001
22499,scene-0190,1533107517946789,1533107518415190,e49e2fd935074715a021e1c14827fb69,214f67d70fd64ffea94be472dfc934de,"[1027.414, 853.285, 0.0]","[1018.732, 863.98, 0.478]",13.784,-38.6,8.77,0,4,0,6,7.5,15.187999999999999,9.93,-1.4039999999999981,-1.1600000000000001,16.743,10.79,-2.958999999999998,-2.0199999999999996,18.254,10.94,-4.470000000000001,-2.17,19.79,10.9,-6.0059999999999985,-2.130000000000001,21.296999999999997,10.81,-7.512999999999996,-2.040000000000001
22502,scene-0190,1533107518447228,1533107518915739,e49e2fd935074715a021e1c14827fb69,1ff539835d1545f58613fcee9b70afdc,"[1026.544, 854.247, 0.0]","[1018.708, 864.015, 0.478]",12.532,-44.5,7.5,0,6,0,8,6.22,13.784,8.77,-1.2520000000000007,-1.2699999999999996,15.187999999999999,9.93,-2.655999999999999,-2.4299999999999997,16.743,10.79,-4.2109999999999985,-3.289999999999999,18.254,10.94,-5.722000000000001,-3.4399999999999995,19.79,10.9,-7.257999999999999,-3.4000000000000004
22503,scene-0190,1533107518947643,1533107519414803,e49e2fd935074715a021e1c14827fb69,f1bf2358c61948889ef1ab6fa2301c96,"[1025.808, 855.092, 0.0]","[1018.708, 864.015, 0.503]",11.414000000000001,-47.2,6.22,0,8,0,12,4.74,12.532,7.5,-1.1179999999999986,-1.2800000000000002,13.784,8.77,-2.369999999999999,-2.55,15.187999999999999,9.93,-3.7739999999999974,-3.71,16.743,10.79,-5.328999999999997,-4.569999999999999,18.254,10.94,-6.84,-4.72
22506,scene-0190,1533107519447539,1533107519915240,e49e2fd935074715a021e1c14827fb69,370d6492c0914516aba76d2d310de49a,"[1025.223, 855.79, 0.0]","[1018.708, 864.015, 0.528]",10.505999999999998,-48.0,4.74,0,12,0,12,3.03,11.414000000000001,6.22,-0.908000000000003,-1.4799999999999995,12.532,7.5,-2.0260000000000016,-2.76,13.784,8.77,-3.2780000000000022,-4.029999999999999,15.187999999999999,9.93,-4.682,-5.1899999999999995,16.743,10.79,-6.237,-6.049999999999999
22507,scene-0190,1533107519946275,1533107520415371,e49e2fd935074715a021e1c14827fb69,cb5c4272314f43009c502fa9cb3aae0c,"[1024.762, 856.35, 0.0]","[1018.691, 864.038, 0.503]",9.809,-48.8,3.03,0,12,0,7,1.49,10.505999999999998,4.74,-0.6969999999999992,-1.7100000000000004,11.414000000000001,6.22,-1.6050000000000022,-3.19,12.532,7.5,-2.7230000000000008,-4.470000000000001,13.784,8.77,-3.9750000000000014,-5.74,15.187999999999999,9.93,-5.379,-6.9
22510,scene-0190,1533107520446147,1533107520915241,e49e2fd935074715a021e1c14827fb69,d4a4494d93e045c9b197fb9e82d3e920,"[1024.463, 856.734, 0.0]","[1018.675, 864.062, 0.478]",9.35,-49.3,1.49,0,7,0,12,0.0,9.809,3.03,-0.45899999999999963,-1.5399999999999998,10.505999999999998,4.74,-1.1559999999999988,-3.25,11.414000000000001,6.22,-2.064000000000002,-4.7299999999999995,12.532,7.5,-3.1820000000000004,-6.01,13.784,8.77,-4.434000000000001,-7.279999999999999
22511,scene-0190,1533107520946027,1533107521415234,e49e2fd935074715a021e1c14827fb69,6e84534e1a0d40a0a437d2b0dc76f9aa,"[1024.307, 856.944, 0.0]","[1018.651, 864.097, 0.478]",9.132,-49.8,0.0,0,12,0,12,0.0,9.35,1.49,-0.21799999999999997,-1.49,9.809,3.03,-0.6769999999999996,-3.03,10.505999999999998,4.74,-1.3739999999999988,-4.74,11.414000000000001,6.22,-2.282000000000002,-6.22,12.532,7.5,-3.4000000000000004,-7.5
22514,scene-0190,1533107521446515,1533107521914885,e49e2fd935074715a021e1c14827fb69,b3275768129342aeacc3cdd0950c1105,"[1024.24, 857.035, 0.0]","[1018.626, 864.132, 0.478]",9.062000000000001,-49.8,0.0,0,12,0,12,0.0,9.132,0.0,-0.06999999999999851,0.0,9.35,1.49,-0.2879999999999985,-1.49,9.809,3.03,-0.7469999999999981,-3.03,10.505999999999998,4.74,-1.4439999999999973,-4.74,11.414000000000001,6.22,-2.3520000000000003,-6.22
22516,scene-0190,1533107521946335,1533107522415769,e49e2fd935074715a021e1c14827fb69,2e90afa1fd754dd0babb65a6953c2356,"[1024.243, 857.037, 0.0]","[1018.63, 864.132, 0.482]",9.06,-49.8,0.0,0,12,0,12,0.0,9.062000000000001,0.0,-0.002000000000000668,0.0,9.132,0.0,-0.07199999999999918,0.0,9.35,1.49,-0.28999999999999915,-1.49,9.809,3.03,-0.7489999999999988,-3.03,10.505999999999998,4.74,-1.445999999999998,-4.74
22517,scene-0190,1533107522446782,1533107522915239,e49e2fd935074715a021e1c14827fb69,edf97bb2f1a14cf19ccce639fff83d5e,"[1024.248, 857.034, 0.0]","[1018.634, 864.131, 0.486]",9.062000000000001,-49.8,0.0,0,12,0,12,0.0,9.06,0.0,0.002000000000000668,0.0,9.062000000000001,0.0,0.0,0.0,9.132,0.0,-0.06999999999999851,0.0,9.35,1.49,-0.2879999999999985,-1.49,9.809,3.03,-0.7469999999999981,-3.03
22520,scene-0190,1533107522896871,1533107523415712,e49e2fd935074715a021e1c14827fb69,c425be5c43e247c48732d754ea98af5e,"[1024.25, 857.035, 0.0]","[1018.638, 864.131, 0.49]",9.06,-49.8,0.0,0,12,0,12,0.0,9.062000000000001,0.0,-0.002000000000000668,0.0,9.06,0.0,0.0,0.0,9.062000000000001,0.0,-0.002000000000000668,0.0,9.132,0.0,-0.07199999999999918,0.0,9.35,1.49,-0.28999999999999915,-1.49
22522,scene-0190,1533107523397296,1533107523915391,e49e2fd935074715a021e1c14827fb69,06ed6d4b1f504731af8c6447e5f7ea1a,"[1024.251, 857.036, 0.0]","[1018.642, 864.13, 0.494]",9.057,-49.7,0.0,0,12,0,12,0.0,9.06,0.0,-0.0030000000000001137,0.0,9.062000000000001,0.0,-0.005000000000000782,0.0,9.06,0.0,-0.0030000000000001137,0.0,9.062000000000001,0.0,-0.005000000000000782,0.0,9.132,0.0,-0.07499999999999929,0.0
22524,scene-0190,1533107523897185,1533107524415235,e49e2fd935074715a021e1c14827fb69,ada400fd9d84474591ee472dd58480d7,"[1024.253, 857.037, 0.0]","[1018.646, 864.13, 0.498]",9.055,-49.6,0.0,0,12,0,12,0.0,9.057,0.0,-0.002000000000000668,0.0,9.06,0.0,-0.005000000000000782,0.0,9.062000000000001,0.0,-0.0070000000000014495,0.0,9.06,0.0,-0.005000000000000782,0.0,9.062000000000001,0.0,-0.0070000000000014495,0.0
22525,scene-0190,1533107524397085,1533107524915279,e49e2fd935074715a021e1c14827fb69,03672ccb924446b096213afb610e3aad,"[1024.254, 857.038, 0.0]","[1018.65, 864.129, 0.501]",9.052,-49.6,0.0,0,12,0,12,0.0,9.055,0.0,-0.0030000000000001137,0.0,9.057,0.0,-0.005000000000000782,0.0,9.06,0.0,-0.008000000000000895,0.0,9.062000000000001,0.0,-0.010000000000001563,0.0,9.06,0.0,-0.008000000000000895,0.0
22527,scene-0190,1533107524896961,1533107525415191,e49e2fd935074715a021e1c14827fb69,cd20b9a8fe184e18a6f5df3e4e061fef,"[1024.254, 857.039, 0.0]","[1018.654, 864.129, 0.505]",9.049,-49.6,0.0,0,12,0,11,0.0,9.052,0.0,-0.0030000000000001137,0.0,9.055,0.0,-0.006000000000000227,0.0,9.057,0.0,-0.008000000000000895,0.0,9.06,0.0,-0.011000000000001009,0.0,9.062000000000001,0.0,-0.013000000000001677,0.0
22530,scene-0190,1533107525397356,1533107525915269,e49e2fd935074715a021e1c14827fb69,9162328a320b41328a03465cd63ac072,"[1024.255, 857.039, 0.0]","[1018.658, 864.128, 0.509]",9.046,-49.4,0.0,0,11,0,11,0.0,9.049,0.0,-0.0030000000000001137,0.0,9.052,0.0,-0.006000000000000227,0.0,9.055,0.0,-0.009000000000000341,0.0,9.057,0.0,-0.011000000000001009,0.0,9.06,0.0,-0.014000000000001123,0.0
22531,scene-0190,1533107525896697,1533107526415275,e49e2fd935074715a021e1c14827fb69,ca308d8afab8429e97376c4b4baecbec,"[1024.256, 857.04, 0.0]","[1018.662, 864.128, 0.513]",9.044,-49.4,0.0,0,11,0,11,0.0,9.046,0.0,-0.0019999999999988916,0.0,9.049,0.0,-0.004999999999999005,0.0,9.052,0.0,-0.007999999999999119,0.0,9.055,0.0,-0.010999999999999233,0.0,9.057,0.0,-0.0129999999999999,0.0
22534,scene-0190,1533107526396585,1533107526915757,e49e2fd935074715a021e1c14827fb69,a2465f0e91e1499aa951633412941de9,"[1024.256, 857.04, 0.0]","[1018.666, 864.127, 0.517]",9.041,-49.2,0.0,0,11,0,11,0.0,9.044,0.0,-0.0030000000000001137,0.0,9.046,0.0,-0.004999999999999005,0.0,9.049,0.0,-0.007999999999999119,0.0,9.052,0.0,-0.010999999999999233,0.0,9.055,0.0,-0.013999999999999346,0.0
22535,scene-0190,1533107526897004,1533107527414996,e49e2fd935074715a021e1c14827fb69,6b68aebfb19943f4bbe3060a76b5737b,"[1024.257, 857.041, 0.0]","[1018.67, 864.127, 0.521]",9.039,-48.5,0.0,0,11,0,11,0.0,9.041,0.0,-0.002000000000000668,0.0,9.044,0.0,-0.005000000000000782,0.0,9.046,0.0,-0.006999999999999673,0.0,9.049,0.0,-0.009999999999999787,0.0,9.052,0.0,-0.0129999999999999,0.0
22537,scene-0190,1533107527396861,1533107527414996,e49e2fd935074715a021e1c14827fb69,c3ada22c51274b48af0bc3f96e11dbdf,"[1024.257, 857.041, 0.0]","[1018.674, 864.126, 0.524]",9.036,-48.5,0.0,0,11,0,11,0.0,9.039,0.0,-0.0030000000000001137,0.0,9.041,0.0,-0.005000000000000782,0.0,9.044,0.0,-0.008000000000000895,0.0,9.046,0.0,-0.009999999999999787,0.0,9.049,0.0,-0.0129999999999999,0.0
22923,scene-0194,1533107751047175,1533107751414699,ed77c0e17186414c97aa3bf4ea3ea162,f12431c994374881b333e864592eba61,"[528.02, 1440.404, 0.0]","[523.007, 1414.697, 0.691]",26.201,-28.4,14.61,105,0,71,0,15.16,25.651,14.03,0.5500000000000007,0.5800000000000001,25.658,14.46,0.5429999999999993,0.14999999999999858,26.281,15.56,-0.0799999999999983,-0.9500000000000011,27.808000000000003,16.79,-1.6070000000000029,-2.1799999999999997,29.949,17.68,-3.748000000000001,-3.0700000000000003
22936,scene-0194,1533107751547044,1533107751915406,ed77c0e17186414c97aa3bf4ea3ea162,2d4d5b2f17d04754b33a32d069fd4539,"[527.789, 1438.422, 0.0]","[522.077, 1412.264, 0.632]",26.781999999999996,-28.3,15.16,71,0,244,0,15.58,26.201,14.61,0.580999999999996,0.5500000000000007,25.651,14.03,1.1309999999999967,1.1300000000000008,25.658,14.46,1.1239999999999952,0.6999999999999993,26.281,15.56,0.5009999999999977,-0.40000000000000036,27.808000000000003,16.79,-1.026000000000007,-1.629999999999999
22945,scene-0194,1533107752046925,1533107752414269,ed77c0e17186414c97aa3bf4ea3ea162,8d0db550f7f54c76b83d0a78e016ea35,"[527.488, 1436.269, 0.0]","[521.013, 1409.158, 0.573]",27.879,-20.7,15.58,244,0,347,0,17.41,26.781999999999996,15.16,1.0970000000000049,0.41999999999999993,26.201,14.61,1.6780000000000008,0.9700000000000006,25.651,14.03,2.2280000000000015,1.5500000000000007,25.658,14.46,2.221,1.1199999999999992,26.281,15.56,1.5980000000000025,0.019999999999999574
22953,scene-0194,1533107752446710,1533107752914258,ed77c0e17186414c97aa3bf4ea3ea162,5a8c59048b314ae0b82917d3819a1147,"[527.199, 1434.545, 0.0]","[520.007, 1406.514, 0.564]",28.944000000000003,-14.6,17.41,347,0,211,0,19.83,27.879,15.58,1.0650000000000013,1.83,26.781999999999996,15.16,2.162000000000006,2.25,26.201,14.61,2.743000000000002,2.8000000000000007,25.651,14.03,3.293000000000003,3.380000000000001,25.658,14.46,3.2860000000000014,2.9499999999999993
22957,scene-0194,1533107752946592,1533107753413754,ed77c0e17186414c97aa3bf4ea3ea162,38e95c9547d149299485cd5e244249ee,"[526.762, 1432.307, 0.0]","[518.709, 1403.047, 0.455]",30.351,-10.5,19.83,211,0,40,0,21.15,28.944000000000003,17.41,1.4069999999999965,2.419999999999998,27.879,15.58,2.4719999999999978,4.249999999999998,26.781999999999996,15.16,3.5690000000000026,4.669999999999998,26.201,14.61,4.149999999999999,5.219999999999999,25.651,14.03,4.699999999999999,5.799999999999999
22965,scene-0194,1533107753447012,1533107753913903,ed77c0e17186414c97aa3bf4ea3ea162,4c124fd7e0fb4bc5838ae05b284b2de6,"[526.215, 1429.71, 0.0]","[517.281, 1399.441, 0.396]",31.563000000000002,-7.4,21.15,40,0,57,0,20.98,30.351,19.83,1.2120000000000033,1.3200000000000003,28.944000000000003,17.41,2.6189999999999998,3.7399999999999984,27.879,15.58,3.684000000000001,5.5699999999999985,26.781999999999996,15.16,4.781000000000006,5.989999999999998,26.201,14.61,5.362000000000002,6.539999999999999
